K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.05.06.2003,,,,,,3 Brecong,,
33.05.06.2004,,,,,,4 Banjurpasar,,
33.05.06.2005,,,,,,5 Indrosari,,
33.05.06.2006,,,,,,6 Buluspesantren,,
33.05.06.2007,,,,,,7 Banjurmukadan,,
33.05.06.2008,,,,,,8 Waluyo,,
33.05.06.2009,,,,,,9 Bocor,,
33.05.06.2010,,,,,,10 Maduretno,,
33.05.06.2011,,,,,,11 Ambalkumolo,,
33.05.06.2012,,,,,,12 Rantewringin,,
33.05.06.2013,,,,,,13 Tambakrejo,,
33.05.06.2014,,,,,,14 Sangubanyu,,
33.05.06.2015,,,,,,15 Arjowinangun,,
33.05.06.2016,,,,,,16 Ampih,,
33.05.06.2017,,,,,,17 Jogopaten,,
33.05.06.2018,,,,,,18 Kloposawit,,"Koreksi nama, Srt Sekda Kab Kebumen No. 120/0518 tgl.12 Februari
2016"
33.05.06.2019,,,,,,19 Sidomoro,,
33.05.06.2020,,,,,,20 Tanjungrejo,,
33.05.06.2021,,,,,,21 Tanjungsari,,
33.05.07,,,,7Ambal,-,32,,
33.05.07.2001,,,,,,1 Entak,,
33.05.07.2002,,,,,,2 Plempukankembaran,,"Koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi. Perda Kab. Kebumen No 18 Tahun
2001"
33.05.07.2003,,,,,,3 Kenoyojayan,,
33.05.07.2004,,,,,,4 Ambalresmi,,
33.05.07.2005,,,,,,5 Kaibonpetangkuran,,
33.05.07.2006,,,,,,6 Kaibon,,
33.05.07.2007,,,,,,7 Sumberjati,,
33.05.07.2008,,,,,,8 Blengorwetan,,
33.05.07.2009,,,,,,9 Blengorkulon,,
33.05.07.2010,,,,,,10 Benerwetan,,
33.05.07.2011,,,,,,11 Benerkulon,,
33.05.07.2012,,,,,,12 Ambalkliwonan,,
33.05.07.2013,,,,,,13 Pasarsenen,,
33.05.07.2014,,,,,,14 Pucangan,,
33.05.07.2015,,,,,,15 Ambalkebrek,,
33.05.07.2016,,,,,,16 Gondanglegi,,
33.05.07.2017,,,,,,17 Banjarsari,,
33.05.07.2018,,,,,,18 Lajer,,
