K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.21.02.2016,,,,,,16 Naas,,Perda No. 17/2007
53.21.03,,,,3Wewiku,-,12,,Semula wil. Kab. Belu UU. No. 3/2013
53.21.03.2001,,,,,,1 Halibasar,,
53.21.03.2002,,,,,,2 Weulun,,
53.21.03.2003,,,,,,3 Webriamata,,
53.21.03.2004,,,,,,4 Badarai,,
53.21.03.2005,,,,,,5 Weoe,,
53.21.03.2006,,,,,,6 Lorotolus,,
53.21.03.2007,,,,,,7 Seserai,,
53.21.03.2008,,,,,,8 Alkani,,
53.21.03.2009,,,,,,9 Lamea,,
53.21.03.2010,,,,,,10 Rabasa Biris,,Perda No. 18/2007
53.21.03.2011,,,,,,11 Biris,,Perda No. 18/2007
53.21.03.2012,,,,,,12 Weseben,,Perda No. 18/2007
53.21.04,,,,4Weliman,-,14,,Semula wil. Kab. Belu UU. No. 3/2013
53.21.04.2001,,,,,,1 Wesey,,
53.21.04.2002,,,,,,2 Haitimuk,,
53.21.04.2003,,,,,,3 Laleten,,
53.21.04.2004,,,,,,4 Kleseleon,,
53.21.04.2005,,,,,,5 Angkaes,,
53.21.04.2006,,,,,,6 Wederok,,
53.21.04.2007,,,,,,7 Lamudur,,
53.21.04.2008,,,,,,8 Forekmodok,,
53.21.04.2009,,,,,,9 Umalawain,,
53.21.04.2010,,,,,,10 Lakulo,,
53.21.04.2011,,,,,,11 Leunklot,,
53.21.04.2012,,,,,,12 Haliklaran,,Perda No. 16/2007
53.21.04.2013,,,,,,13 Bonetasea,,Perda No. 16/2007
53.21.04.2014,,,,,,14 Taaba,,Perda No. 16/2007
53.21.05,,,,5Rinhat,-,20,,Semula wil. Kab. Belu UU. No. 3/2013
53.21.05.2001,,,,,,1 Saenama,,
53.21.05.2002,,,,,,2 Wekmidar,,
53.21.05.2003,,,,,,3 Lotas,,
53.21.05.2004,,,,,,4 Nanin,,
53.21.05.2005,,,,,,5 Alala,,
53.21.05.2006,,,,,,6 Oekmurak,,
53.21.05.2007,,,,,,7 Webetun,,
53.21.05.2008,,,,,,8 Naet,,
53.21.05.2009,,,,,,9 Biudukfoho,,
53.21.05.2010,,,,,,10 Niti,,
