K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52.02.09.2011,,,,,,11 Semparu,,"Perda No. 9/2010, Pemekaran dari sebagian wil. Desa Muncan"
52.02.09.2012,,,,,,12 Berinding,,"Pemekaran dari Desa Kopang Rembiga ; Perda Kab. Lombok Tengah
No. 17 Tahun 2022 tentang Pembentukan Desa Berinding Kecamatan
Kopang Kabupaten Lombok Tengah"
52.02.09.2013,,,,,,13 Pajangan,,"Pemekaran dari Desa Dasan Baru ; Perda Kab. Lombok Tengah No. 16
Tahun 2022 tentang Pembentukan Desa Pajangan Kecamatan Kopang
Kabupaten Lombok Tengah"
52.02.10,,,,10Praya Tengah,3,10,,
52.02.10.1001,,,,,1Gerantung,,,
52.02.10.1002,,,,,2Jontlak,,,
52.02.10.1003,,,,,3Sasake,,,
52.02.10.2004,,,,,,1 Jurang Jaler,,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.10.2005,,,,,,2 Beraim,,
52.02.10.2006,,,,,,3 Batunyala,,
52.02.10.2007,,,,,,4 Lajut,,
52.02.10.2008,,,,,,5 Pengadang,,
52.02.10.2009,,,,,,6 Kelebuh,,
52.02.10.2010,,,,,,7 Pejanggik,,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.10.2011,,,,,,8 Dakung,,"Perda No. 6/2010, Pemekaran dari sebagian wil. Desa Beraim"
52.02.10.2012,,,,,,9 Prai Meke,,"Perda No. 6/2010, Pemekaran dari sebagian wil. Desa Jurang Jaler"
52.02.10.2013,,,,,,10 Lelong,,"Pemekaran dari Desa Kelebuh ; Perda Kab. Lombok Tengah No. 11
Tahun 2022 tentang Pembentukan Desa Lelong Jati Kecamatan Praya
Tengah Kabupaten Lombok Tengah"
52.02.11,,,,11Praya Barat Daya,-,12,,
52.02.11.2001,,,,,,1 Montong Sapah,,
52.02.11.2002,,,,,,2 Ungga,,
52.02.11.2003,,,,,,3 Kabul,,
52.02.11.2004,,,,,,4 Pelambik,,
52.02.11.2005,,,,,,5 Darek,,
52.02.11.2006,,,,,,6 Ranggagata,,
52.02.11.2007,,,,,,7 Pandan Indah,,
52.02.11.2008,,,,,,8 Serage,,
52.02.11.2009,,,,,,9 Montong Ajan,,
52.02.11.2010,,,,,,10 Batu Jangkih,,
52.02.11.2011,,,,,,11 Teduh,,"Perda No. 4/2010, Pemekaran dari sebagian wil. Desa Serage"
52.02.11.2012,,,,,,12 Pandan Tinggang,,"Pemekaran dari Desa Batu Jangkih ; Perda Kab. Lombok Tengah No. 5
Tahun 2022 tentang Pembentukan Desa Pandan Tinggang Kecamatan
Praya Barat Daya Kabupaten Lombok Tengah"
52.02.12,,,,12Batukliang Utara,-,8,,
52.02.12.2001,,,,,,1 Lantan,,
52.02.12.2002,,,,,,2 Setiling,,
,,,,,,,,
