K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.09.06.2006,,,,,,6 Bawo,,
71.09.07,,,,7Biaro,-,5,,Semula wil. Kab. Kep. Sangihe
71.09.07.2001,,,,,,1 Buang,,
71.09.07.2002,,,,,,2 Karungo,,
71.09.07.2003,,,,,,3 Lamanggo,,
71.09.07.2004,,,,,,4 Dalinsaheng,,
71.09.07.2005,,,,,,5 Tope,,
71.09.08,,,,8Siau Barat Utara,-,8,,Semula wil. Kab. Kep. Sangihe
71.09.08.2001,,,,,,1 Kinali,,
71.09.08.2002,,,,,,2 Hiung,,
71.09.08.2003,,,,,,3 Kiawang,,
71.09.08.2004,,,,,,4 Kawahang,,
71.09.08.2005,,,,,,5 Batubulan,,
71.09.08.2006,,,,,,6 Nameng,,
71.09.08.2007,,,,,,7 Mini,,
71.09.08.2008,,,,,,8 Winangun,,Pemekaran Wil Desa Kinali Perda No 9/2011
71.09.09,,,,9Siau Tengah,-,4,,Semula wil. Kab. Kep. Sangihe
71.09.09.2001,,,,,,1 Salili,,
71.09.09.2002,,,,,,2 Beong,,
71.09.09.2003,,,,,,3 Lai,,
71.09.09.2004,,,,,,4 Dompase,,
71.09.10,,,,10Tagulandang Selatan,-,6,,Semula wil. Kab. Kep. Sangihe
71.09.10.2001,,,,,,1 Humbia,,
71.09.10.2002,,,,,,2 Kisihang,,
71.09.10.2003,,,,,,3 Bira Kiama,,
71.09.10.2004,,,,,,4 Buha,,
71.09.10.2005,,,,,,5 Batumawira,,
71.09.10.2006,,,,,,6 Birarikei,,Pemekaran Wil Desa Birakiama Perda No 9/2011
