NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,11.08.08,8 Samudera,,,,,,40,,,
,11.08.09,9 Seunuddon,,,,,,33,,,
,11.08.10,10 Syamtalira Aron,,,,,,34,,,
,11.08.11,11 Syamtalira Bayu,,,,,,38,,,
,11.08.12,12 Tanah Luas,,,,,,57,,,
,11.08.13,13 Tanah Pasir,,,,,,18,,,
,11.08.14,14 T. Jambo Aye,,,,,,47,,,
,11.08.15,15 Sawang,,,,,,39,,,
,11.08.16,16 Nisam,,,,,,29,,,
,11.08.17,17 Cot Girek,,,,,,24,,,
,11.08.18,18 Langkahan,,,,,,23,,,
,11.08.19,19 Baktiya Barat,,,,,,26,,,
,11.08.20,20 Paya Bakong,,,,,,39,,,
,11.08.21,21 Nibong,,,,,,20,,,
,11.08.22,22 Simpang Kramat,,,,,,16,,,
,11.08.23,23 Lapang,,,,,,11,,,
,11.08.24,24 Pirak Timur,,,,,,23,,,Qanun No. 32/2005
,11.08.25,25 Geuredong Pase,,,,,,11,,,Qanun No. 32/2005
,11.08.26,26 Banda Baro,,,,,,9,,,Qanun No. 32/2005
,11.08.27,27 Nisam Antara,,,,,,6,,,Qanun No. 32/2005
,11.09,9 KAB. SIMEULUE,Sinabang,,,10,0,138,1.822,94.560,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022 (tidak
ada batas darat dengan kab/kota lainnya)."
,11.09.01,1 Simeulue Tengah,,,,,,16,,,
,11.09.02,2 Salang,,,,,,16,,,
,11.09.03,3 Teupah Barat,,,,,,18,,,
,11.09.04,4 Simeulue Timur,,,,,,17,,,
,11.09.05,5 Teluk Dalam,,,,,,10,,,
,11.09.06,6 Simeulue Barat,,,,,,14,,,
,11.09.07,7 Teupah Selatan,,,,,,19,,,
,11.09.08,8 Alafan,,,,,,8,,,"Perbaikan nama desa semula Alapan menjadi Alafan, sesuai:
Qanun No. 24 Tahun 2002; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
,11.09.09,9 Teupah Tengah,,,,,,12,,,"Pemekaran sebagian wil Kec. Simeulue Timur, Perda No. 14/2012"
,11.09.10,10 Simeulue Cut,,,,,,8,,,"Pemekaran sebagian wil Kec. Simeulue Tengah, Perda No. 14/2012"
