K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.28,KAB. PAMEKASAN,,,13,11,178,"795,154","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.28.01,,,,1Tlanakan,-,17,,
35.28.01.2001,,,,,,1 Dabuan,,
35.28.01.2002,,,,,,2 Terrak,,
35.28.01.2003,,,,,,3 Mangar,,"Koreksi nama Perbub No. 2/2013. Koreksi nama Srt pemprov no
140/9013/011/2017 tgl 12 Mei 2017 dan Srt Pemdes No No
146/3672/BPD tgl 21 Juni 2017"
35.28.01.2004,,,,,,4 Bandaran,,
35.28.01.2005,,,,,,5 Kramat,,
35.28.01.2006,,,,,,6 Ambat,,
35.28.01.2007,,,,,,7 Branta Pesisir,,
35.28.01.2008,,,,,,8 Tlanakan,,
35.28.01.2009,,,,,,9 Branta Tinggi,,
35.28.01.2010,,,,,,10 Tlesah,,
35.28.01.2011,,,,,,11 Larangan Tokol,,
35.28.01.2012,,,,,,12 Ceguk,,
35.28.01.2013,,,,,,13 Panglegur,,
35.28.01.2014,,,,,,14 Bukek,,
35.28.01.2015,,,,,,15 Gugul,,
35.28.01.2016,,,,,,16 Larangan Slampar,,
35.28.01.2017,,,,,,17 Taro'an,,
35.28.02,,,,2Pademawu,2,20,,
35.28.02.2001,,,,,,1 Tanjung,,
35.28.02.2002,,,,,,2 Padelegan,,
35.28.02.2003,,,,,,3 Majungan,,
35.28.02.2004,,,,,,4 Pagagan,,
35.28.02.2005,,,,,,5 Jarin,,
35.28.02.2006,,,,,,6 Baddurih,,
35.28.02.2007,,,,,,7 Buddih,,
35.28.02.2008,,,,,,8 Sopa'ah,,
35.28.02.2009,,,,,,9 Prekbun,,
35.28.02.2010,,,,,,10 Durbuk,,
35.28.02.2011,,,,,,11 Pademawu Barat,,
35.28.02.2012,,,,,,12 Pademawu Timur,,
35.28.02.2013,,,,,,13 Bunder,,
35.28.02.2014,,,,,,14 Dasok,,
,,,,,,,,
