Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.04.40096,Pulau Belongkeng Kecil,,"00°06'29.99"" U 104°27'20.00"" T",
21.04.40097,Pulau Beluntas,,"00°16'37.83"" S 104°24'15.76"" T",TBP
21.04.40098,Pulau Bemban,,"01°09'36.68"" S 105°17'18.99"" T",TBP
21.04.40099,Pulau Benan,,"00°28'27.84"" U 104°27'05.00"" T",BP
21.04.40100,Pulau Bendahara,,"00°24'38.19"" S 104°12'40.89"" T",BP
21.04.40101,Pulau Bengku,,"00°19'41.91"" U 104°18'45.46"" T",BP
21.04.40102,Pulau Bengkuang,,"00°01'28.09"" U 104°30'58.64"" T",TBP
21.04.40103,Pulau Benut Besar,,"00°02'13.12"" U 104°31'00.00"" T",TBP
21.04.40104,Pulau Benut Kecik,,"00°01'49.04"" U 104°31'19.95"" T",TBP
21.04.40105,Pulau Beralas,,"00°30'02.99"" S 104°02'20.61"" T",TBP
21.04.40106,Pulau Berang,,"00°00'30.49"" S 104°39'18.54"" T",TBP
21.04.40107,Pulau Bereh,,"00°01'33.38"" S 104°39'12.65"" T",TBP
21.04.40108,Pulau Berhala,,"00°51'32.61"" S 104°24'19.26"" T",Permendagri No 54 Tahun 2014
21.04.40109,Pulau Beria Darat,,"00°10'55.23"" U 104°28'48.36"" T",TBP
21.04.40110,Pulau Beria Laut,,"00°11'31.70"" U 104°27'55.18"" T",TBP
21.04.40111,Pulau Beridi Besar,,"00°15'09.37"" U 104°27'42.61"" T",TBP
21.04.40112,Pulau Beridi Kecik,,"00°15'09.88"" U 104°27'35.42"" T",TBP
21.04.40113,Pulau Beridi Tengah,,"00°15'12.16"" U 104°27'38.77"" T",TBP
21.04.40114,Pulau Berjung,,"00°21'10.42"" U 104°18'11.30"" T",TBP
21.04.40115,Pulau Berjung Besar,,"00°10'32.62"" U 104°15'18.07"" T",TBP
21.04.40116,Pulau Berjung Kecik,,"00°10'44.32"" U 104°16'01.99"" T",BP
21.04.40117,Pulau Berlas,,"00°23'23.75"" S 104°21'50.03"" T",TBP
21.04.40118,Pulau Besi,,"00°22'12.82"" S 104°16'13.90"" T",BP
21.04.40119,Pulau Betelorempuh,,"00°14'50.17"" U 104°19'40.15"" T",TBP
21.04.40120,Pulau Betok,,"00°09'51.73"" U 104°25'04.00"" T",TBP
21.04.40121,Pulau Bidara,,"00°22'58.18"" U 104°27'09.00"" T",TBP
21.04.40122,Pulau Bidara,,"00°01'31.72"" U 104°31'25.78"" T",TBP
21.04.40123,Pulau Bidara,,"00°23'34.23"" U 104°27'28.20"" T",
21.04.40124,Pulau Bintang,,"00°08'28.75"" U 104°29'11.18"" T",TBP
21.04.40125,Pulau Binton Besar,,"00°06'24.41"" U 104°30'26.48"" T",
21.04.40126,Pulau Binton Kecil,,"00°06'27.00"" U 104°30'18.00"" T",
21.04.40127,Pulau Bintun,,"00°20'20.11"" S 104°16'18.76"" T",TBP
21.04.40128,Pulau Biole,,"00°10'57.97"" U 104°17'03.99"" T",TBP
21.04.40129,Pulau Bocong,,"00°22'47.24"" U 104°28'07.00"" T",TBP
21.04.40130,Pulau Bogai Besar,,"00°04'40.04"" U 104°32'08.00"" T",TBP
21.04.40131,Pulau Bogai Kecik,,"00°03'51.84"" U 104°32'51.10"" T",TBP
21.04.40132,Pulau Bonden,,"00°05'47.72"" U 104°28'53.79"" T",TBP
21.04.40133,Pulau Bondencempa,,"00°09'35.74"" U 104°17'06.00"" T",TBP
21.04.40134,Pulau Bongki,,"00°06'35.66"" U 104°27'30.82"" T",TBP
21.04.40135,Pulau Buan,,"00°20'11.47"" S 104°09'04.00"" T",TBP
