K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.27,KAB. PEMALANG,,,14,11,212,"1.137,413","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.27.01,,,,1Moga,-,10,,
33.27.01.2001,,,,,,1 Plakaran,,
33.27.01.2002,,,,,,2 Mandiraja,,
33.27.01.2003,,,,,,3 Walangsanga,,
33.27.01.2004,,,,,,4 Sima,,
33.27.01.2005,,,,,,5 Moga,,
33.27.01.2006,,,,,,6 Banyumudal,,
33.27.01.2007,,,,,,7 Wangkelang,,
33.27.01.2008,,,,,,8 Kebanggan,,
33.27.01.2009,,,,,,9 Pepedan,,
33.27.01.2010,,,,,,10 Gendoang,,Koreksi Surat Sekda No. 045.2/349/Tapem tgl 23 Februari 2016
33.27.02,,,,2Pulosari,-,12,,
33.27.02.2001,,,,,,1 Clekatakan,,
33.27.02.2002,,,,,,2 Batursari,,
33.27.02.2003,,,,,,3 Penakir,,
33.27.02.2004,,,,,,4 Gunungsari,,
33.27.02.2005,,,,,,5 Jurangmangu,,
33.27.02.2006,,,,,,6 Gambuhan,,
33.27.02.2007,,,,,,7 Karangsari,,
33.27.02.2008,,,,,,8 Nyalembeng,,
33.27.02.2009,,,,,,9 Pulosari,,
33.27.02.2010,,,,,,10 Pagenteran,,
33.27.02.2011,,,,,,11 Siremeng,,
33.27.02.2012,,,,,,12 Cikendung,,
33.27.03,,,,3Belik,-,13,,
33.27.03.2001,,,,,,1 Gombong,,
33.27.03.2002,,,,,,2 Belik,,
33.27.03.2003,,,,,,3 Gunungtiga,,
33.27.03.2004,,,,,,4 Kuta,,
33.27.03.2005,,,,,,5 Badak,,
33.27.03.2006,,,,,,6 Gunungjaya,,
33.27.03.2007,,,,,,7 Simpur,,
33.27.03.2008,,,,,,8 Mendelem,,
33.27.03.2009,,,,,,9 Beluk,,
33.27.03.2010,,,,,,10 Bulakan,,
,,,,,,,,
