K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.72,KOTA SABANG,,,3,0,18,"122,063","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022 (tidak
ada batas darat dengan kab/kota lainnya)."
11.72.01,,,,1Sukakarya,-,5,,
,,,,,,Iboih,,Menjadi Wil Kec Sukamakmue sesuai Perda No 4/2020
,,,,,,Batee Shoek,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13
Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
Menjadi wil Kec. Sukamakmue sesuai Perda No 4/2020."
,,,,,,Paya Seunara,,Menjadi Wil Kec Sukamakmue sesuai Perda No 4/2020
11.72.01.2004,,,,,,1 Krueng Raya,,
11.72.01.2005,,,,,,2 Aneuk Laot,,
11.72.01.2006,,,,,,3 Kuta Timu,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.72.01.2007,,,,,,4 Kuta Barat,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.72.01.2008,,,,,,5 Kuta Ateuh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.72.02,,,,2Sukajaya,-,7,,
,,,,,,Paya,,Menjadi wil. Kec. Sukamakmue sesuai Perda No 4/2020
,,,,,,Keuneukai,,Menjadi wil. Kec. Sukamakmue sesuai Perda No. 4/2020.
,,,,,,Beurawang,,Menjadi wil. Kec. Sukamakmue sesuai Perda No. 4/2020.
11.72.02.2004,,,,,,1 Jaboi,,
11.72.02.2005,,,,,,2 Balohan,,
11.72.02.2006,,,,,,3 Cot Abeuk,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.72.02.2007,,,,,,4 Cot Ba U,,
11.72.02.2008,,,,,,5 Ie Meulee,,
11.72.02.2009,,,,,,6 Ujoeng Kareung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.72.02.2010,,,,,,7 Anoe Itam,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.72.03,,,,3Sukamakmue,-,6,,"Pemekaran Kec. Sukakarya dan Kec. Sukajaya sesuai
Perda No. 4/2020"
11.72.03.2001,,,,,,1 Iboih,,Semula Wil Kec Sukakarya.
11.72.03.2002,,,,,,2 Batee Shok,,"Semula Wil Kec Sukakarya.
Perubahan nomenklatur sesuai surat walikota sabang No.
146.04/1671 tanggal 8 Maret 2021."
11.72.03.2003,,,,,,3 Paya Seunara,,Semula Wil Kec. Sukakarya.
11.72.03.2004,,,,,,4 Paya,,Semula wil Kec. Sukajaya.
,,,,,,,,
