K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95.03.43,,,,43Sobaham,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.43.2001,,,,,,1 Yalisomon,,
95.03.43.2002,,,,,,2 Yabi,,
95.03.43.2003,,,,,,3 Sobaham,,
95.03.43.2004,,,,,,4 Balinggama,,
95.03.43.2005,,,,,,5 Dohong,,
95.03.43.2006,,,,,,6 Hamik,,
95.03.43.2007,,,,,,7 Kulahaik,,
95.03.43.2008,,,,,,8 Simbuk,,
95.03.43.2009,,,,,,9 Puahun,,"Perbaikan nama desa/kampung semula Puahuun menjadi Puahun,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.43.2010,,,,,,10 Silak Pahabol,,
95.03.43.2011,,,,,,11 Sele,,
95.03.43.2012,,,,,,12 Benembia,,
95.03.43.2013,,,,,,13 Hubik,,
95.03.44,,,,44Kabianggama,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.44.2001,,,,,,1 Kabianggama,,
95.03.44.2002,,,,,,2 Sohobma,,
95.03.44.2003,,,,,,3 Sohal,,
95.03.44.2004,,,,,,4 Bahabolma,,
95.03.44.2005,,,,,,5 Subayo,,
95.03.44.2006,,,,,,6 Buahun,,
95.03.44.2007,,,,,,7 Domul,,
95.03.45,,,,45Kwelamdua,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan.
Perbaikan nama kecamatan semula Kwelemdua menjadi Kwelamdua,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.45.2001,,,,,,1 Debula,,
95.03.45.2002,,,,,,2 Kwelamdua,,"Perbaikan nama desa/kampung semula Kwelemdua menjadi
Kwelamdua, sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.45.2003,,,,,,3 Kubuk dua,,
95.03.45.2004,,,,,,4 Senayom,,
95.03.45.2005,,,,,,5 Sesepne,,
95.03.45.2006,,,,,,6 Baluk,,
95.03.45.2007,,,,,,7 Kemligin,,
,,,,,,,,
