K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.03.17,,,,17Yagai,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.17.2001,,,,,,1 Panibagata,,
94.03.17.2002,,,,,,2 Pugaida,,
94.03.17.2003,,,,,,3 Aweubutu,,"Perbaikan nama desa/kampung semula Awebutu menjadi Aweubutu,
sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.17.2004,,,,,,4 Ipuwa,,
94.03.17.2005,,,,,,5 Munaiyepa,,"Perbaikan nama desa/kampung semula Munayepa menjadi Munaiyepa,
sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.17.2006,,,,,,6 Kebo I,,
94.03.17.2007,,,,,,7 Payogei,,
94.03.17.2008,,,,,,8 Detauwo,,
94.03.17.2009,,,,,,9 Yaibu,,
94.03.17.2010,,,,,,10 Woyouto,,
94.03.18,,,,18Youtadi,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.18.2001,,,,,,1 Youtadi,,
94.03.18.2002,,,,,,2 Uwagi,,
94.03.18.2003,,,,,,3 Ipouwa,,
94.03.18.2004,,,,,,4 Munaiyepa,,
94.03.18.2005,,,,,,5 Dokoneida,,
94.03.18.2006,,,,,,6 Namutadi,,
94.03.19,,,,19Baya Biru,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.19.2001,,,,,,1 Nomouwodide,,
94.03.19.2002,,,,,,2 Pikokebo,,
94.03.19.2003,,,,,,3 Baya Biru,,"Perbaikan nama desa/kampung semula Bayabiru menjadi Baya Biru,
sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.19.2004,,,,,,4 Jigitopa Timur,,
94.03.19.2005,,,,,,5 Maatadi,,
94.03.19.2006,,,,,,6 Pupekebo,,
94.03.20,,,,20Deiyai Miyo,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.20.2001,,,,,,1 Uwebutu,,
94.03.20.2002,,,,,,2 Epouto,,
94.03.20.2003,,,,,,3 Tugumo,,
94.03.20.2004,,,,,,4 Tugu Kagomoma,,
94.03.20.2005,,,,,,5 Deiyamo,,
