K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.29,KAB. SUMENEP,,,27,4,330,"2.084,023","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.29.01,,,,1Kota Sumenep,4,12,,
,,,,,,Patean,,"Menjadi wil. Kec. Batuan, Perda No. 3 / 2004."
,,,,,,Babbalan,,"Menjadi wil. Kec. Batuan, Perda No. 3 / 2004"
,,,,,,Gedungan,,"Menjadi wil. Kec. Batuan, Perda No. 3 / 2004"
,,,,,,Gunggung,,"Menjadi wil. Kec. Batuan, Perda No. 3 / 2004"
35.29.01.2005,,,,,,1 Kolor,,
35.29.01.2006,,,,,,2 Pabian,,
35.29.01.2007,,,,,,3 Marengan Daya,,
35.29.01.2008,,,,,,4 Kacongan,,
35.29.01.2009,,,,,,5 Paberasan,,
35.29.01.2010,,,,,,6 Parsanga,,
35.29.01.2011,,,,,,7 Bangkal,,
35.29.01.2012,,,,,,8 Kebunan,,
35.29.01.2013,,,,,,9 Pamolokan,,
35.29.01.2014,,,,,,10 Pangarangan,,
35.29.01.1015,,,,,1Kepanjin,,,
35.29.01.1016,,,,,2Pajagalan,,,
35.29.01.1017,,,,,3Bangselok,,,
35.29.01.1018,,,,,4Karangduak,,,
35.29.01.2019,,,,,,11 Pandian,,
35.29.01.2020,,,,,,12 Kebunagung,,"Perbaikan nama, Srt No 140/444/435.012/2016 , 27 April 2016"
,,,,,,Batuan,,"Menjadi wil. Kec. Batuan, Perda No. 3 / 2004"
,,,,,,Torbang,,"Menjadi wil. Kec. Batuan, Perda No. 3 / 2004"
,,,,,,Galugur,,"Menjadi wil. Kec. Batuan, Perda No. 3 / 2004"
35.29.02,,,,2Kalianget,-,7,,
35.29.02.2001,,,,,,1 Pinggirpapas,,"Perbaikan nama, Srt No 140/444/435.012/2016 , 27 April 2016"
35.29.02.2002,,,,,,2 Karanganyar,,
35.29.02.2003,,,,,,3 Marengan Laok,,"Perbaikan nama, Srt No 140/444/435.012/2016 , 27 April 2016"
35.29.02.2004,,,,,,4 Kertasada,,"Koreksi nama desa srt Bup. No. 146.4/435.118.5/2017 tgl. 13 Okt.
2017"
35.29.02.2005,,,,,,5 Kalimook,,"Koreksi nama desa srt Bup. No. 146.4/435.118.5/2017 tgl. 13 Okt.
2017"
35.29.02.2006,,,,,,6 Kalianget Barat,,
35.29.02.2007,,,,,,7 Kalianget Timur,,
35.29.03,,,,3Manding,-,11,,
35.29.03.2001,,,,,,1 Kasengan,,
