K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75,GORONTALO,,,,,,,
75.04,KAB. POHUWATO,,,13,3,101,"4.370,359","Perbaikan nama semula Kab. Pahuwato menjadi Kab. Pohuwato
sesuai Surat Bup. 100/195/Sek-Pem tgl 24 Feb 2020 dan UU No.
6/2003
Luas Wilayah Indikatif, PAWAP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
75.04.01,,,,1Popayato,-,10,,
,,,,,,Molosipat,,"Menjadi wil. Kec. Popayato Barat, Perda No. 2/2008"
,,,,,,Dudewulo,,"Menjadi wil. Kec. Popayato Barat, Perda No. 2/2008"
75.04.01.2003,,,,,,1 Torosiaje Jaya,,
75.04.01.2004,,,,,,2 Popayato,,
,,,,,,Tahele,,"Menjadi wil. Kec. Popayato Timur, Perda No. 2/2008"
,,,,,,Londoun,,"Menjadi wil. Kec. Popayato Timur, Perda No. 2/2008"
,,,,,,Milangodaa,,"Menjadi wil. Kec. Popayato Timur, Perda No. 2/2008"
75.04.01.2008,,,,,,3 Telaga,,
,,,,,,Bunto,,"Menjadi wil. Kec. Popayato Timur, Perda No. 2/2008"
,,,,,,Tunas Jaya,,"Menjadi wil. Kec. Popayato Barat, Perda No. 2/2008"
,,,,,,Marisa,,"Menjadi wil. Kec. Popayato Timur, Perda No. 2/2008"
75.04.01.2012,,,,,,4 Torosiaje,,
,,,,,,Padengo,,"Menjadi wil. Kec. Popayato Barat, Perda No. 2/2008"
,,,,,,Maleo,,"Menjadi wil. Kec. Popayato Timur, Perda No. 2/2008"
75.04.01.2015,,,,,,5 Bukit Tingki,,
75.04.01.2016,,,,,,6 Tunas Harapan,,Perda No. 3/2008
75.04.01.2017,,,,,,7 Trikora,,Perda No. 3/2008
75.04.01.2018,,,,,,8 Dambalo,,Perda No. 3/2008
75.04.01.2019,,,,,,9 Telaga Biru,,Perda No. 3/2008
75.04.01.2020,,,,,,10 Bumi Bahari,,Perda No. 3/2008
75.04.02,,,,2Lemito,-,8,,
75.04.02.2001,,,,,,1 Lemito,,
75.04.02.2002,,,,,,2 Wonggarasi Barat,,
,,,,,,Wonggarasi Timur,,"Menjadi wil. Kec. Wanggarasi, Perda No. 2/2008"
75.04.02.2004,,,,,,3 Lomuli,,
,,,,,,Bukit Harapan,,"Menjadi wil. Kec. Wanggarasi, Perda No. 2/2008"
,,,,,,Bohusami,,"Menjadi wil. Kec. Wanggarasi, Perda No. 2/2008"
,,,,,,Lembah Permai,,"Menjadi wil. Kec. Wanggarasi, Perda No. 2/2008"
75.04.02.2008,,,,,,4 Lemito Utara,,
75.04.02.2009,,,,,,5 Kenari,,
75.04.02.2010,,,,,,6 Wonggarasi Tengah,,
,,,,,,,,
