Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
19.06.40046,Pulau Gusongpangau,,"03°15'37.75"" S 108°21'31.95"" T",
19.06.40047,Pulau Gusongparak,,"03°13'10.56"" S 108°05'27.19"" T",
19.06.40048,Pulau Gusongpelanduk,,"03°04'12.21"" S 108°15'45.47"" T",
19.06.40049,Pulau Gusongpulauaer,,"03°13'56.19"" S 108°17'56.92"" T",
19.06.40050,Pulau Gusongputri,,"03°13'12.55"" S 108°05'25.87"" T",
19.06.40051,Pulau Gusongtere,,"03°12'21.52"" S 107°54'00.31"" T",
19.06.40052,Pulau Gusongtiangpal,,"03°13'35.00"" S 107°54'24.00"" T",
19.06.40053,Pulau Gusungmadok,,"02°45'57.76"" S 108°21'59.87"" T",
19.06.40054,Pulau Ipil,,"03°14'06.55"" S 108°04'51.99"" T",
19.06.40055,Pulau Karanggosongantu,,"02°39'46.00"" S 108°14'21.99"" T",
19.06.40056,Pulau Karanggusongjong,,"02°58'14.99"" S 108°20'53.99"" T",
19.06.40057,Pulau Karangkera Selatan,,"02°35'31.10"" S 108°36'59.77"" T",
19.06.40058,Pulau Karanglampu,,"03°18'12.52"" S 108°27'37.51"" T",
19.06.40059,Pulau Karangmandi,,"02°44'32.50"" S 108°15'41.94"" T",
19.06.40060,Pulau Karangpering,,"02°40'38.03"" S 108°10'01.40"" T",
19.06.40061,Pulau Karangraya,,"02°35'26.99"" S 108°44'03.00"" T",
19.06.40062,Pulau Karangtambang,,"02°41'08.99"" S 108°12'02.00"" T",
19.06.40063,Pulau Karangtigepulo,,"03°11'42.51"" S 108°18'29.28"" T",
19.06.40064,Pulau Keluang,,"03°09'15.99"" S 107°55'12.00"" T",
19.06.40065,Pulau Kenek,,"03°09'45.00"" S 108°11'38.00"" T",
19.06.40066,Pulau Keran,,"02°33'07.99"" S 107°59'21.00"" T",
19.06.40067,Pulau Ketapang,,"03°24'47.00"" S 107°57'38.00"" T",
19.06.40068,Pulau Kiumi,,"02°38'53.88"" S 108°02'01.41"" T",
19.06.40069,Pulau Kuale,,"03°02'02.00"" S 108°12'58.00"" T",
19.06.40070,Pulau Lindung Darat,,"03°10'13.00"" S 108°11'19.00"" T",
19.06.40071,Pulau Lindung Laut,,"03°10'26.00"" S 108°12'11.00"" T",
19.06.40072,Pulau Long,,"03°19'28.99"" S 108°27'40.00"" T",
19.06.40073,Pulau Marai,,"03°17'44.00"" S 108°23'19.00"" T",
19.06.40074,Pulau Mata Satu,,"02°51'17.37"" S 108°16'40.31"" T",
19.06.40075,Pulau Melidang,,"03°03'47.99"" S 108°17'57.00"" T",
19.06.40076,Pulau Memperak,,"02°42'37.05"" S 108°25'47.35"" T",
19.06.40077,Pulau Menterus,,"03°19'59.00"" S 108°26'35.00"" T",
19.06.40078,Pulau Meranai,,"02°37'56.41"" S 108°29'43.11"" T",
19.06.40079,Pulau Meriam,,"03°13'52.09"" S 108°17'16.81"" T",
19.06.40080,Pulau Mirang,,"02°56'02.34"" S 108°22'02.12"" T",
19.06.40081,Pulau Nangka,,"02°30'11.99"" S 108°32'30.99"" T",
19.06.40082,Pulau Nepi,,"03°13'28.99"" S 108°11'39.00"" T",
19.06.40083,Pulau Nibong Seribu,,"02°38'40.30"" S 108°01'57.25"" T",
19.06.40084,Pulau Obi,,"02°58'36.04"" S 108°15'46.01"" T",
19.06.40085,Pulau Pakuk,,"03°10'36.00"" S 108°10'49.00"" T",
