Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.14.40120,Pulau Rote,,"10°44'37.00"" S 123°07'05.99"" T",BP (PPKT)
53.15,KAB. MANGGARAI BARAT,244,,
53.15.40001,Gili Lawa Darat,,"08°28'09.00"" S 119°33'32.00"" T",TBP
53.15.40002,Gili Lawa Laut,,"08°26'57.00"" S 119°34'26.00"" T",TBP
53.15.40003,Gili Makassar,,"08°30'42.00"" S 119°34'32.87"" T",TBP
53.15.40004,Gili Motang,,"08°48'28.00"" S 119°47'12.99"" T",TBP
53.15.40005,Nisa Bale,,"08°47'04.67"" S 119°48'12.20"" T",
53.15.40006,Nusa Bara,,"08°38'54.39"" S 119°34'09.59"" T",
53.15.40007,Nusa Batusa,,"08°28'23.99"" S 119°52'05.00"" T",TBP
53.15.40008,Nusa Benci Kide,,"08°44'33.42"" S 119°24'36.09"" T",
53.15.40009,Nusa Benci Kodang,,"08°44'33.25"" S 119°24'40.61"" T",
53.15.40010,Nusa Dangkasa,,"08°41'12.99"" S 119°45'07.99"" T",TBP
53.15.40011,Nusa Kampas,,"08°33'08.61"" S 119°33'56.98"" T",
53.15.40012,Nusa Kapassa,,"08°39'41.00"" S 119°47'04.99"" T",TBP
53.15.40013,Nusa Kerawansa,,"08°41'59.60"" S 119°45'46.75"" T",TBP
53.15.40014,Nusa Kide,,"08°44'16.69"" S 119°28'59.58"" T",
53.15.40015,Nusa Kodang,,"08°31'04.01"" S 119°24'46.78"" T",
53.15.40016,Nusa Kodang,,"08°44'16.44"" S 119°28'52.97"" T",
53.15.40017,Nusa Kode Besarsa,,"08°47'57.00"" S 119°39'11.99"" T",TBP
53.15.40018,Nusa Kode Kecilsa,,"08°47'05.59"" S 119°39'32.84"" T",TBP
53.15.40019,Nusa Mete,,"08°33'27.78"" S 119°22'17.49"" T",
53.15.40020,Nusa Ndongek,,"08°39'27.00"" S 119°32'17.85"" T",
53.15.40021,Nusa Niti,,"08°36'47.81"" S 119°29'11.37"" T",
53.15.40022,Nusa Pedeh,,"08°38'35.84"" S 119°28'37.45"" T",
53.15.40023,Nusa Peka,,"08°40'07.55"" S 119°35'37.07"" T",
53.15.40024,Nusa Peka Rua,,"08°44'12.27"" S 119°24'40.38"" T",
53.15.40025,Nusa Pimpesa,,"08°35'55.00"" S 119°46'03.00"" T",TBP
53.15.40026,Nusa Poteh,,"08°32'56.18"" S 119°34'31.01"" T",
53.15.40027,Nusa Purungsa,,"08°36'06.00"" S 119°47'38.00"" T",TBP
53.15.40028,Nusa Rarambang,,"08°40'51.16"" S 119°32'37.57"" T",
53.15.40029,Nusa So Kide,,"08°31'09.72"" S 119°24'47.47"" T",
53.15.40030,Nusa So Kidi,,"08°31'08.28"" S 119°24'49.43"" T",
53.15.40031,Nusa So Wenci,,"08°33'27.81"" S 119°23'24.78"" T",
53.15.40032,Nusa Songkok,,"08°40'36.14"" S 119°32'58.70"" T",
53.15.40033,Nusa Tendalu,,"08°41'19.24"" S 119°26'57.45"" T",
53.15.40034,Nusa Toroh Popo,,"08°30'18.29"" S 119°34'23.45"" T",
53.15.40035,Nusa Wajuh,,"08°40'50.90"" S 119°32'31.58"" T",
53.15.40036,Pulau Ambiloleh,,"08°43'30.00"" S 119°36'51.00"" T",TBP
53.15.40037,Pulau Amjama,,"08°36'13.97"" S 119°31'45.99"" T",TBP
53.15.40038,Pulau Bajo,,"08°29'16.00"" S 119°52'00.99"" T",BP
