K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Majnic,,"Menjadi wil. Kec. Moskona Barat, Perda No. 3/2007"
,,,,,,Macok,,"Menjadi wil. Kec. Moskona Barat, Perda No. 3/2007"
92.06.06,,,,6Moskona Utara,-,4,,
92.06.06.2001,,,,,,1 Moyeba,,
,,,,,,Mesna,,"Menjadi wil. Kec. Moskona Timur, Perda No. 3/2007"
,,,,,,Igomu,,"Menjadi wil. Kec. Moskona Timur, Perda No. 3/2007"
92.06.06.2004,,,,,,2 Merestim,,
92.06.06.2005,,,,,,3 Inofina,,
92.06.06.2006,,,,,,4 Mosum,,
,,,,,,Sumuy,,"Menjadi wil. Kec. Moskona Timur, Perda No. 3/2007"
92.06.07,,,,7Wamesa,-,4,,"Perubahan Kec. Idoor, Perda No. 3/2007"
92.06.07.2001,,,,,,1 Wamesa I / Idoor,,
92.06.07.2002,,,,,,2 Wamesa II / Yakati,,
92.06.07.2003,,,,,,3 Yansei,,
92.06.07.2004,,,,,,4 Mamuranu,,
92.06.08,,,,8Fafurwar,-,3,,
92.06.08.2001,,,,,,1 Fruata/Irowutu II,,
92.06.08.2002,,,,,,2 Meryedi,,
92.06.08.2003,,,,,,3 Riendo,,
92.06.09,,,,9Tembuni,-,4,,Perda No. 3/2007
92.06.09.2001,,,,,,1 Tembuni,,Semula wil. Kec. Bintuni
92.06.09.2002,,,,,,2 Mogoi Baru,,Semula wil. Kec. Bintuni
92.06.09.2003,,,,,,3 Araisum,,Semula wil. Kec. Bintuni
92.06.09.2004,,,,,,4 Bangun Mulya,,Semula wil. Kec. Bintuni
92.06.10,,,,10Kuri,-,5,,Perda No. 3/2007
92.06.10.2001,,,,,,1 Sarbe,,Semula wil. Kec. Babo
92.06.10.2002,,,,,,2 Wagura,,Semula wil. Kec. Babo
92.06.10.2003,,,,,,3 Refideso,,Semula wil. Kec. Babo
92.06.10.2004,,,,,,4 Naramasa,,Semula wil. Kec. Babo
92.06.10.2005,,,,,,5 Obo,,Semula wil. Kec. Babo
92.06.11,,,,11Manimeri,-,6,,Perda No. 3/2007
92.06.11.2001,,,,,,1 Bumi Saniari,,Semula wil. Kec. Bintuni
92.06.11.2002,,,,,,2 Banjar Ausoy,,Semula wil. Kec. Bintuni
92.06.11.2003,,,,,,3 Waraitama,,Semula wil. Kec. Bintuni
92.06.11.2004,,,,,,4 Atibo Manimeri,,Semula wil. Kec. Bintuni
92.06.11.2005,,,,,,5 Pasamai,,Semula wil. Kec. Bintuni
92.06.11.2006,,,,,,6 Korano Jaya,,Semula wil. Kec. Bintuni
92.06.12,,,,12Tuhiba,-,5,,Perda No. 3/2007
92.06.12.2001,,,,,,1 Tuhiba,,Semula wil. Kec. Bintuni
92.06.12.2002,,,,,,2 Tisaida,,Semula wil. Kec. Bintuni
