Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
35.07.40048,Pulau Kucir,,"08°24'20.42"" S 112°32'52.08"" T",TBP
35.07.40049,Pulau Kucir,,"08°26'02.02"" S 112°44'04.40"" T",TBP
35.07.40050,Pulau Lapak,,"08°24'19.77"" S 112°31'16.91"" T",TBP
35.07.40051,Pulau Lawang,,"08°24'07.70"" S 112°29'57.68"" T",TBP
35.07.40052,Pulau Layar,,"08°27'06.75"" S 112°40'38.44"" T",TBP
35.07.40053,Pulau Layar Kecil,,"08°27'05.36"" S 112°40'43.94"" T",TBP
35.07.40054,Pulau Malang Dua,,"08°27'23.60"" S 112°40'46.77"" T",TBP
35.07.40055,Pulau Malang Satu,,"08°27'20.13"" S 112°40'44.87"" T",TBP
35.07.40056,Pulau Mrutu Besar,,"08°22'38.54"" S 112°22'27.59"" T",TBP
35.07.40057,Pulau Mrutu Kecil,,"08°22'43.66"" S 112°22'25.07"" T",TBP
35.07.40058,Pulau Ngglobyor,,"08°23'44.26"" S 112°49'04.91"" T",TBP
35.07.40059,Pulau Nusabarong,,"08°26'58.27"" S 112°38'58.35"" T",TBP
35.07.40060,Pulau Nyonya,,"08°27'49.32"" S 112°42'21.03"" T",TBP
35.07.40061,Pulau Nyonya Dua,,"08°27'28.51"" S 112°40'39.63"" T",TBP
35.07.40062,Pulau Nyonya Gede,,"08°27'32.76"" S 112°40'21.65"" T",TBP
35.07.40063,Pulau Nyonya Satu,,"08°27'30.88"" S 112°40'37.06"" T",TBP
35.07.40064,Pulau Nyonya Tiga,,"08°27'34.80"" S 112°40'21.45"" T",TBP
35.07.40065,Pulau Pandanan Barat,,"08°27'17.63"" S 112°40'42.47"" T",TBP
35.07.40066,Pulau Pandanan Selatan,,"08°27'26.16"" S 112°40'51.51"" T",TBP
35.07.40067,Pulau Pandanan Timur,,"08°27'20.31"" S 112°40'54.26"" T",TBP
35.07.40068,Pulau Pasirpanjang,,"08°26'43.97"" S 112°38'51.35"" T",TBP
35.07.40069,Pulau Pat Ji,,"08°23'01.39"" S 112°50'10.19"" T",TBP
35.07.40070,Pulau Pat Lu,,"08°22'56.16"" S 112°50'16.20"" T",TBP
35.07.40071,Pulau Pat Pat,,"08°22'59.18"" S 112°50'18.44"" T",TBP
35.07.40072,Pulau Pat Ro,,"08°22'56.89"" S 112°50'14.22"" T",TBP
35.07.40073,Pulau Pawonan,,"08°25'50.28"" S 112°36'51.67"" T",TBP
35.07.40074,Pulau Payung,,"08°23'13.92"" S 112°25'25.07"" T",TBP
35.07.40075,Pulau Rante,,"08°27'32.64"" S 112°41'33.85"" T",TBP
35.07.40076,Pulau Reges,,"08°24'16.30"" S 112°32'44.58"" T",TBP
35.07.40077,Pulau Seling,,"08°23'46.59"" S 112°26'57.52"" T",TBP
35.07.40078,Pulau Seluguk,,"08°26'46.90"" S 112°40'08.89"" T",TBP
35.07.40079,Pulau Semar,,"08°23'46.91"" S 112°28'54.58"" T",TBP
35.07.40080,Pulau Semar,,"08°26'35.09"" S 112°38'30.33"" T",TBP
35.07.40081,Pulau Sempu,,"08°26'41.55"" S 112°41'53.46"" T",TBP
35.07.40082,Pulau Setigi,,"08°23'51.08"" S 112°30'50.70"" T",TBP
35.07.40083,Pulau Simun,,"08°24'47.35"" S 112°47'52.55"" T",TBP
35.07.40084,Pulau Sirap,,"08°24'13.61"" S 112°31'15.51"" T",TBP
35.07.40085,Pulau Suleh,,"08°24'24.74"" S 112°50'53.60"" T",TBP
35.07.40086,Pulau Sumenggung,,"08°26'42.50"" S 112°39'52.12"" T",TBP
35.07.40087,Pulau Sumenggung Barat,,"08°26'49.11"" S 112°39'33.85"" T",TBP
