K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Ngadi,,
,,,,,,Dullah,,
,,,,,,Lebetawi,,
,,,,,,Tamedan,,
,,,,,,Ohoitahit,,
,,,,,,Ohoitel,,
,,,,,,Dullah Laut,,
,,,,Pulau Dullah Selatan,,,,"Menjadi wil Kota Tual, UU No. 31/2007"
,,,,,,Tual,,
,,,,,,Taar,,
,,,,,Ketsoblak,,,
,,,,,Masrum,,,
,,,,,Lodar El,,,
81.02.13,,,,5Kei Kecil Timur,-,18,,
81.02.13.2001,,,,,,1 Wain,,
81.02.13.2002,,,,,,2 Rewav,,
81.02.13.2003,,,,,,3 Rumaat,,
81.02.13.2004,,,,,,4 Rat,,
81.02.13.2005,,,,,,5 Abean,,
81.02.13.2006,,,,,,6 Mastur,,
,,,,,,Elaar Let,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
,,,,,,Elaar Lamagorang,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
,,,,,,Elaar Ngursoin,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
,,,,,,Danar Lemufar,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
,,,,,,Danar Ternate,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
,,,,,,Danar Ohoiseb,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
81.02.13.2013,,,,,,7 Ohoinol,,
81.02.13.2014,,,,,,8 Semawi,,Perda No. 12/2012
81.02.13.2015,,,,,,9 Iso,,Perda No. 12/2012
81.02.13.2016,,,,,,10 Disuk,,Perda No. 12/2012
81.02.13.2017,,,,,,11 Wain Baru,,Perda No. 12/2012
81.02.13.2018,,,,,,12 Marfun,,Perda No. 12/2012
81.02.13.2019,,,,,,13 Watngon,,Perda No. 12/2012
81.02.13.2020,,,,,,14 Yafavun,,Perda No. 12/2012
81.02.13.2021,,,,,,15 Mastur Baru,,Perda No. 12/2012
81.02.13.2022,,,,,,16 Ohoilus,,Perda No. 12/2012
81.02.13.2023,,,,,,17 Tenbuk,,Perda No. 12/2012
81.02.13.2024,,,,,,18 Denwet,,Perda No. 12/2012
,,,,,,Ngurwul,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
,,,,,,Garara,,Menjadi wil Kec. Kei Kecil Timur Selatan Perda No. 11/2012
,,,,,,,,
