K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.11.08.2004,,,,,,4 Panton,,
11.11.08.2005,,,,,,5 Lhok Dagang,,
11.11.08.2006,,,,,,6 Pandrah Janeng,,
11.11.08.2007,,,,,,7 Garot,,
11.11.08.2008,,,,,,8 Gampong Blang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.08.2009,,,,,,9 Kuta Rusep,,
11.11.08.2010,,,,,,10 Blang Sama Gadeng,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.11.08.2011,,,,,,11 Panton Bili,,
11.11.08.2012,,,,,,12 Alue Igeuh,,
11.11.08.2013,,,,,,13 Meunasah Reudeup,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.11.08.2014,,,,,,14 Meunasah Teungoh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.11.08.2015,,,,,,15 Bantayan,,
11.11.08.2016,,,,,,16 Cot Leubeng,,
11.11.08.2017,,,,,,17 Seunebok Baro,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.08.2018,,,,,,18 Uteuen Kruet,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.08.2019,,,,,,19 Nase Barat,,Qanun No. 9/2007
11.11.09,,,,9Juli,-,36,,
11.11.09.2001,,,,,,1 Juli Cot Mesjid,,
11.11.09.2002,,,,,,2 Juli Seutuy,,
11.11.09.2003,,,,,,3 Juli Tambo Tanjong,,
11.11.09.2004,,,,,,4 Juli Keude dua,,
11.11.09.2005,,,,,,5 Juli Tgk Dilampoh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.11.09.2006,,,,,,6 Glumpang Meujimjim,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017.
Perbaikan nama desa semula Glumpang Meu Jim Jim menjadi
Glumpang Meujimjim, sesuai:
Qanun No. 8 Tahun 2007; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.11.09.2007,,,,,,7 Alue Unoe,,
11.11.09.2008,,,,,,8 Batee Raya,,
,,,,,,,,
