K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Jambat Balo,,
,,,,,,Belumai,,
,,,,,,Pagar Agung,,
,,,,,,Tanjung Cermin,,
,,,,,,Tanjung Payang,,
,,,,,,Kebon Agung,,
,,,,,Cempaka,,,
,,,,,Kauman,,,
,,,,,Suka Mulya,,,
16.72.02.1018,,,,,4Tebat Giri Indah,,,
16.72.02.1019,,,,,5Tumbak Ulas,,,
16.72.02.1020,,,,,6Ulu Rurah,,,
16.72.02.1021,,,,,7Tanjung Agung,,,
16.72.02.1022,,,,,8Besemah Serasan,,,"Perbaikan Nama Kel. Basemah Sersan, sesuai Perda No. 8/2003 dan
Rekomendasi Dit. Dekonsentrasi No. 362/SDV/DK/V/2020 tgl 6 Mei
2020"
16.72.03,,,,3Dempo Utara,7,-,,
,,,,,,Sandar Angin,,
,,,,,,Gunung Mesir,,
,,,,,,Tanjung Pasai,,
,,,,,,Cawang Baru,,
,,,,,,Cawang Lama,,
16.72.03.1006,,,,,1Jangkar Mas,,,
,,,,,,Jambat Akar,,
,,,,,,Ujan Mas,,
,,,,,,Tegur Wangi Lama,,
,,,,,,Tegur Wangi Baru,,
,,,,,,Pegardin,,
16.72.03.1012,,,,,2Bumi Agung,,,
,,,,,,Gng Agung Lama,,
,,,,,,Gng Agung Tengah,,
,,,,,,Gng Agung Pauh,,
,,,,,,Kerinjing,,
,,,,,,Suka Rami,,
,,,,,,Sitirejo,,
16.72.03.1019,,,,,3Muara Siban,,,
,,,,,,Talang Darat,,
,,,,,,Tanjung Keling,,
16.72.03.1022,,,,,4Agung Lawangan,,,"Perbaikan Nama Kel. Agung Lawongan, sesuai Perda No. 8/2003 dan
Rekomendasi Dit. Dekonsentrasi No. 362/SDV/DK/V/2020 tgl 6 Mei
2020"
,,,,,,,,
