K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.09.10.2003,,,,,,3 Gebang,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.10.2004,,,,,,4 Hanura,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.10.2005,,,,,,5 Hurun,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.10.2006,,,,,,6 Munca,,"Pemekaran sebagian Desa Sukajaya Lempasing, Perda No. 6/2012,
Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.10.2007,,,,,,7 Sidodadi,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.10.2008,,,,,,8 Sukajaya Lempasing,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.10.2009,,,,,,9 Talang Mulya,,"Pemekaran sebagian Desa Hurun, Perda No. 6/2012, Semula wil Kec.
Padang Cermin, Perda No. 12/2014"
18.09.10.2010,,,,,,10 Tanjung Agung,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11,,,,11Way Ratai,-,11,,"Pemekaran sebagian wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2001,,,,,,1 Bunut,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2002,,,,,,2 Bunut Seberang,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2003,,,,,,3 Wates Way Ratai,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2004,,,,,,4 Ceringin Asri,,"Pemekaran sebagian Desa Wates Way Ratai, Perda No. 6/2012,
Semula wil Kec. Padang Cermin, Perda No. 12/2014, Perbaikan nama
sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
18.09.11.2005,,,,,,5 Sumber Jaya,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2006,,,,,,6 Mulyo Sari,,"Pemekaran sebagian Desa Gunungrejo, Perda No. 6/2012, Semula wil
Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2007,,,,,,7 Poncorejo,,"Pemekaran sebagian Desa Gunungrejo, Perda No. 6/2012, Semula wil
Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2008,,,,,,8 Gunung Rejo,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2009,,,,,,9 Pesawaran Indah,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2010,,,,,,10 Harapan Jaya,,"Semula wil Kec. Padang Cermin, Perda No. 12/2014"
18.09.11.2011,,,,,,11 Kalirejo,,"Pemekaran sebagian wil. Desa Wates Way Ratai, sesuai:
Perda No. 3 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
