Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
11.09.40096,Pulau Sayur,,"02°31'07.48"" U 096°22'13.98"" T",TBP
11.09.40097,Pulau Seberang,,"02°29'02.75"" U 096°25'23.04"" T",
11.09.40098,Pulau Seberuak,,"02°32'42.13"" U 096°22'35.19"" T",
11.09.40099,Pulau Sefelak,,"02°24'51.00"" U 096°13'50.00"" T",TBP
11.09.40100,Pulau Sektare Sigenu,,"02°26'16.16"" U 096°29'12.55"" T",
11.09.40101,Pulau Sialik,,"02°24'56.74"" U 096°30'02.95"" T",TBP
11.09.40102,Pulau Siambongambong,,"02°49'50.47"" U 095°46'03.14"" T",TBP
11.09.40103,Pulau Sifolorfulfor,,"02°52'01.51"" U 095°53'00.55"" T",
11.09.40104,Pulau Sigenu,,"02°26'16.39"" U 096°30'23.56"" T",
11.09.40105,Pulau Sigenu Sitok,,"02°26'25.97"" U 096°29'27.20"" T",
11.09.40106,Pulau Sihalik,,"02°24'04.20"" U 096°29'02.19"" T",
11.09.40107,Pulau Simanahah,,"02°31'11.86"" U 096°26'40.01"" T",TBP
11.09.40108,Pulau Simandah,,"02°29'50.23"" U 096°24'06.97"" T",
11.09.40109,Pulau Simeulue,,"02°36'42.00"" U 096°05'44.99"" T",BP
11.09.40110,Pulau Simeulue Cut,,"02°32'03.00"" U 095°56'26.00"" T",TBP (PPKT)
11.09.40111,Pulau Sipedak,,"02°26'12.73"" U 096°28'46.03"" T",
11.09.40112,Pulau Sipipit,,"02°24'02.09"" U 096°29'15.90"" T",
11.09.40113,Pulau Sirafafe,,"02°50'15.49"" U 095°47'09.17"" T",
11.09.40114,Pulau Siumat,,"02°39'02.00"" U 096°22'30.00"" T",BP
11.09.40115,Pulau Subangsubang Lataling,,"02°26'27.74"" U 096°29'24.03"" T",
11.09.40116,Pulau Sulang,,"02°29'48.74"" U 096°04'41.25"" T",TBP
11.09.40117,Pulau Talago,,"02°42'48.03"" U 096°08'08.07"" T",
11.09.40118,Pulau Talam,,"02°37'46.70"" U 096°18'18.38"" T",TBP
11.09.40119,Pulau Talam,,"02°32'09.35"" U 096°24'17.66"" T",
11.09.40120,Pulau Tangkahan,,"02°44'59.43"" U 096°06'01.22"" T",
11.09.40121,Pulau Tangkahan Selatan,,"02°44'57.42"" U 096°06'05.51"" T",
11.09.40122,Pulau Tangkahan Utaro,,"02°45'04.05"" U 096°06'01.60"" T",
11.09.40123,Pulau Tenggel,,"02°26'03.53"" U 096°29'15.98"" T",
11.09.40124,Pulau Tepi,,"02°53'30.99"" U 095°45'45.00"" T",TBP
11.09.40125,Pulau Teupah,,"02°21'07.99"" U 096°14'22.99"" T",BP
11.09.40126,Pulau Tiga Barat,,"02°39'18.28"" U 096°07'21.81"" T",TBP
11.09.40127,Pulau Tiga Selatan,,"02°39'12.01"" U 096°07'31.53"" T",TBP
11.09.40128,Pulau Tiga Utara,,"02°39'30.00"" U 096°07'27.79"" T",TBP
11.09.40129,Pulau Tinggi,,"02°50'39.00"" U 095°57'51.00"" T",TBP
11.09.40130,Pulau Toko,,"02°39'05.00"" U 096°07'04.00"" T",TBP
11.09.40131,Pulau Toko,,"02°39'16.14"" U 096°07'23.69"" T",
11.09.40132,Pulau Tufabete,,"02°33'05.83"" U 096°21'36.46"" T",TBP
11.09.40133,Pulau Tufakei,,"02°34'07.33"" U 096°21'36.91"" T",TBP
11.09.40134,Pulau Tupa Besar,,"02°31'21.11"" U 096°21'26.27"" T",
11.09.40135,Pulau Tupa Kecil,,"02°31'32.18"" U 096°21'21.01"" T",
