K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.06.05,,,,5Tanjung Bunga,-,16,,
,,,,,,Ile Padung,,"Menjadi wil. Kec. Lewolema, Perda No. 2/2006"
,,,,,,Bantala,,"Menjadi wil. Kec. Lewolema, Perda No. 2/2006"
,,,,,,Sinar Hading,,"Menjadi wil. Kec. Lewolema, Perda No. 2/2006"
,,,,,,Painapang,,"Menjadi wil. Kec. Lewolema, Perda No. 2/2006"
,,,,,,Balukhering,,"Menjadi wil. Kec. Lewolema, Perda No. 2/2006"
53.06.05.2006,,,,,,1 Lewobunga,,
53.06.05.2007,,,,,,2 Sinamalaka,,
53.06.05.2008,,,,,,3 Ratulodong,,
53.06.05.2009,,,,,,4 Sinarhadigala,,
53.06.05.2010,,,,,,5 Bahinga,,
53.06.05.2011,,,,,,6 Waibao,,
53.06.05.2012,,,,,,7 Lamatutu,,
53.06.05.2013,,,,,,8 Latonliwo,,
,,,,,,Riangkotek,,"Menjadi wil. Kec. Lewolema, Perda No. 2/2006"
53.06.05.2015,,,,,,9 Kolaka,,
53.06.05.2016,,,,,,10 Bandona,,
53.06.05.2017,,,,,,11 Nusa Nipa,,
53.06.05.2018,,,,,,12 Patisira Walang,,
,,,,,,Lewobelen,,"Menjadi wil. Kec. Lewolema, Perda No. 2/2006"
53.06.05.2020,,,,,,13 Gekengderan,,Pemekaran desa Lewobunga Perda 12/2006
53.06.05.2021,,,,,,14 Aransina,,Pemekaran desa Laton Liwo Perda 12/2006
53.06.05.2022,,,,,,15 Latonliwo Dua,,Pemekaran Desa Latonliwo Perda No. 2/2006
53.06.05.2023,,,,,,16 Lamanabi,,Pemekaran Desa Ratulodong Perda No. 2/2006
53.06.06,,,,6Solor Barat,1,14,,
53.06.06.1001,,,,,1Ritaebang,,,
53.06.06.2002,,,,,,1 Tanah Lein,,
53.06.06.2003,,,,,,2 Lamaole,,
53.06.06.2004,,,,,,3 Kalelu,,
53.06.06.2005,,,,,,4 Nuhalolon,,"Perbaikan nama desa semula Nusadani menjadi Nuhalolon, sesuai:
Perda Kab. Flores Timur No.12/2015; dan
Surat Rekom Pemdes No. 145/2979/BPD Tanggal 13 Juni 2022 Hal
Penyampaian Data Desa Hasil Verifikasi dan Validasi Penamaan Desa."
,,,,,,Sulengwaseng,,Menjadi wil. Kec. Solor Selatan Perda No. 8/2009
53.06.06.2007,,,,,,5 Balaweling II,,
53.06.06.2008,,,,,,6 Balaweling I,,
53.06.06.2009,,,,,,7 Pamakayo,,
,,,,,,Lemanu,,Menjadi wil. Kec. Solor Selatan Perda No. 8/2009
,,,,,,Kelike,,Menjadi wil. Kec. Solor Selatan Perda No. 8/2009
53.06.06.2012,,,,,,8 Ongalereng,,
53.06.06.2013,,,,,,9 Karawatung,,
