K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.06.07.1001,,,,,1Dusun Kebun,,,"Semula wil. Kec. Tungkal Ulu, menjadi Kel."
15.06.07.2002,,,,,,1 Sri Agung,,Semula wil. Kec. Tungkal Ulu
15.06.07.2003,,,,,,2 Suban,,Semula wil. Kec. Tungkal Ulu
15.06.07.2004,,,,,,3 Tanjung Bojo,,"perbaikan nama dari Tanjungbojo menjadi Tanjung Bojo,Semula wil.
Kec. Tungkal Ulu,Surat Bup Tanjung Jabung Barat No
141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.07.2005,,,,,,4 Kampung Baru,,Semula wil. Kec. Tungkal Ulu
15.06.07.2006,,,,,,5 Lubuk Bernai,,Semula wil. Kec. Tungkal Ulu
15.06.07.2007,,,,,,6 Rawa Medang,,"perbaikan nama dari Rawamedang menjadi Rawa Medang,Pemekaran
sebagian Desa Sri Agung, Perda No. 19/2011,Surat Bup Tanjung
Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.07.2008,,,,,,7 Sungai Penoban,,"perbaikan nama dari Sungaipenoban menjadi Sungai
Penoban,Pemekaran sebagian Desa Suban, Perda No. 19/2011,Surat
Bup Tanjung Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
15.06.07.2009,,,,,,8 Rawang Kempas,,"perbaikan nama dari Rawangkempas menjadi Rawang
Rempas,Pemekaran sebagian Desa Suban, Perda No. 19/2011,Surat
Bup Tanjung Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
15.06.07.2010,,,,,,9 Lubuk Lawas,,"Pemekaran sebagian Desa Lubuk Bernai, Perda No. 19/2011"
15.06.07.2011,,,,,,10 Sungai Badar,,"perbaikan nama dari Sungaibadar menjadi Sungai Badar,Pemekaran
sebagian Kel. Dusun Kebun, Perda No. 19/2011,Surat Bup Tanjung
Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.08,,,,8Renah Mendaluh,1,9,,Perda No. 8/2008
15.06.08.1001,,,,,1Lubuk Kambing,,,"Semula wil. Kec. Merlung, Menjadi Kel."
15.06.08.2002,,,,,,1 Pulau Pauh,,"perbaikan nama dari Pulaupauh menjadi Pulau Pauh,Semula wil. Kec.
Merlung,Surat Bup Tanjung Jabung Barat No 141/812/BAPD/PMD/2021
tgl 15 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
15.06.08.2003,,,,,,2 Rantau Benar,,Semula wil. Kec. Merlung
15.06.08.2004,,,,,,3 Lampisi,,Semula wil. Kec. Merlung
15.06.08.2005,,,,,,4 Cinta Damai,,Semula wil. Kec. Merlung
15.06.08.2006,,,,,,5 Sungai Rotan,,"perbaikan nama dari Sungairotan menjadi Sungai Rotan,Semula wil.
Kec. Merlung,Surat Bup Tanjung Jabung Barat No
141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.08.2007,,,,,,6 Muara Danau,,"perbaikan nama dari Muaradanau menjadi Muara Danau,Pemekaran
sebagian Kel. Lubuk Kambing, Perda No. 20/2011, surat bup Tanjung
Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
,,,,,,,,
