K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.07.12.2005,,,,,,3 Hli Buei,,"Perbaikan nama sesuai Surat Prov.Kalbar No.100/1947/Pem-B hal
Rekomendasi Perubahan Nama Desa di Provinsi Kalbar tgl 10 Juni
2016, Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl
15 Nov 2018 hal penyampaian hasil validasi"
61.07.12.2006,,,,,,4 Tangguh,,
61.07.12.2007,,,,,,5 Sungkung II,,
61.07.12.2008,,,,,,6 Sungkung III,,
61.07.12.2009,,,,,,7 Tamong,,
61.07.12.2010,,,,,,8 Tawang,,
61.07.13,,,,13Lumar,-,5,,
61.07.13.2001,,,,,,1 Magmagan Karya,,
61.07.13.2002,,,,,,2 Tiga Berkat,,
61.07.13.2003,,,,,,3 Seren Selimbau,,
61.07.13.2004,,,,,,4 Belimbing,,
61.07.13.2005,,,,,,5 Lamolda,,
61.07.14,,,,14Sungai Betung,-,4,,
61.07.14.2001,,,,,,1 Cipta Karya,,
61.07.14.2002,,,,,,2 Suka Bangun,,
61.07.14.2003,,,,,,3 Karya Bhakti,,
61.07.14.2004,,,,,,4 Suka Maju,,
61.07.15,,,,"15Sungai Raya
Kepulauan",-,5,,Perda No. 7/2006
61.07.15.2001,,,,,,1 Rukma Jaya,,Semula wil. Kec. Sungai Raya
61.07.15.2002,,,,,,2 Sungai Keran,,Semula wil. Kec. Sungai Raya
61.07.15.2003,,,,,,3 Sungai Raya,,Semula wil. Kec. Sungai Raya
61.07.15.2004,,,,,,4 Karimunting,,Semula wil. Kec. Sungai Raya
61.07.15.2005,,,,,,5 Pulau Lemukutan,,Semula wil. Kec. Sungai Raya
61.07.16,,,,16Lembah Bawang,-,8,,Perda No. 12/2006
61.07.16.2001,,,,,,1 Saka Taru,,Semula wil. Kec. Samalantan
61.07.16.2002,,,,,,2 Lembah Bawang,,Semula wil. Kec. Samalantan
61.07.16.2003,,,,,,3 Janyat,,Semula wil. Kec. Samalantan
61.07.16.2004,,,,,,4 Tempapan,,Semula wil. Kec. Samalantan
61.07.16.2005,,,,,,5 Papan Uduk,,Semula wil. Kec. Samalantan
61.07.16.2006,,,,,,6 Papan Tembawang,,Semula wi.l Kec. Samalantan
61.07.16.2007,,,,,,7 Godang Damar,,Semula wil. Kec. Samalantan
61.07.16.2008,,,,,,8 Kinande,,Semula wil. Kec. Samalantan
61.07.17,,,,17Tujuh Belas,-,4,,Perda No. 8/2006
61.07.17.2001,,,,,,1 Sinar Tebudak,,Semula wil. Kec. Sanggau Ledo
61.07.17.2002,,,,,,2 Kamuh,,Semula wil. Kec. Sanggau Ledo
61.07.17.2003,,,,,,3 Bengkilu,,Semula wil. Kec. Sanggau Ledo
61.07.17.2004,,,,,,4 Pisak,,Semula wil. Kec. Sanggau Ledo
