Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
12.14.40017,Pulau Boji,,"00°36'52.99"" S 098°30'18.00"" T",TBP
12.14.40018,Pulau Buni,,"00°03'38.35"" S 098°19'53.67"" T",TBP
12.14.40019,Pulau Bunijikho,,"00°03'52.99"" S 098°27'46.00"" T",TBP
12.14.40020,Pulau Faro'A,,"00°51'35.69"" U 097°32'48.39"" T",
12.14.40021,Pulau Gabaya,,"00°04'28.99"" S 098°21'34.99"" T",TBP
12.14.40022,Pulau Hachina,,"00°03'12.04"" S 098°19'33.28"" T",TBP
12.14.40023,Pulau Hayo,,"00°05'54.20"" S 098°15'42.23"" T",BP
12.14.40024,Pulau Hibao Sebua,,"00°27'22.00"" S 098°30'58.00"" T",TBP
12.14.40025,Pulau Hibao Sideide,,"00°27'41.77"" S 098°31'07.40"" T",TBP
12.14.40026,Pulau Horasa,,"00°29'49.99"" S 098°31'17.00"" T",TBP
12.14.40027,Pulau Hulo Batu,,"00°00'30.82"" S 098°14'40.70"" T",
12.14.40028,Pulau Jimase,,"00°04'14.00"" U 098°38'07.00"" T",TBP
12.14.40029,Pulau Karanganjing,,"00°19'54.99"" S 098°34'32.99"" T",TBP
12.14.40030,Pulau Kasi,,"00°02'06.00"" U 098°37'23.00"" T",TBP
12.14.40031,Pulau Kasi Timur,,"00°05'24.25"" U 098°57'01.74"" T",TBP
12.14.40032,Pulau Katadok,,"00°05'37.00"" S 098°30'19.00"" T",TBP
12.14.40033,Pulau Ki'I-Ki'I,,"00°10'18.94"" U 098°47'15.10"" T",
12.14.40034,Pulau Laga,,"00°01'58.00"" U 098°27'31.00"" T",TBP
12.14.40035,Pulau Lahene,,"00°06'36.67"" S 098°28'38.27"" T",
12.14.40036,Pulau Lajohene,,"00°02'26.99"" S 098°26'08.99"" T",TBP
12.14.40037,Pulau Lalibo,,"00°06'41.00"" S 098°30'47.99"" T",TBP
12.14.40038,Pulau Latoega,,"00°10'21.00"" S 098°34'04.00"" T",TBP
12.14.40039,Pulau Lorang,,"00°00'02.99"" U 098°13'25.00"" T",BP
12.14.40040,Pulau Lulua,,"00°01'36.00"" S 098°15'27.00"" T",TBP
12.14.40041,Pulau Maha,,"00°06'24.00"" S 098°29'25.00"" T",BP
12.14.40042,Pulau Makole,,"00°16'00.99"" S 098°23'07.00"" T",BP
12.14.40043,Pulau Maole Sabua,,"00°47'06.00"" U 097°37'36.00"" T",TBP
12.14.40044,Pulau Maole Sideide,,"00°47'07.36"" U 097°37'34.18"" T",TBP
12.14.40045,Pulau Maole Tengah,,"00°43'50.18"" U 097°38'48.01"" T",TBP
12.14.40046,Pulau Maole Ujung,,"00°43'23.01"" U 097°39'12.64"" T",TBP
12.14.40047,Pulau Marit,,"00°00'09.00"" U 098°14'46.00"" T",BP
12.14.40048,Pulau Masa,,"00°02'44.00"" S 098°29'46.00"" T",BP
12.14.40049,Pulau Memong,,"00°03'02.00"" U 098°17'55.00"" T",BP
12.14.40050,Pulau Nujagia,,"00°28'37.99"" S 098°31'07.00"" T",TBP
12.14.40051,Pulau Nujakali,,"00°06'29.36"" S 098°17'18.05"" T",TBP
12.14.40052,Pulau Nujalalai,,"00°19'33.26"" S 098°30'56.65"" T",TBP
12.14.40053,Pulau Nujambolo,,"00°23'42.00"" S 098°32'01.00"" T",TBP
12.14.40054,Pulau Nujaohi,,"00°06'39.09"" S 098°17'08.09"" T",TBP
12.14.40055,Pulau Owo,,"00°06'55.23"" S 098°17'00.61"" T",TBP
12.14.40056,Pulau Pentamuan,,"00°05'33.00"" S 098°18'33.00"" T",TBP
