K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.11.19,,,,19Katala Hamu Lingu,-,5,,Perda No. 19/2007
53.11.19.2001,,,,,,1 Kompa Pari,,Semula wil. Kec. Nggaha Ori Angu
53.11.19.2002,,,,,,2 Matawai Amahu,,Perda No. 19/2007
53.11.19.2003,,,,,,3 Mandahu,,Semula wil. Kec. Nggaha Ori Angu
53.11.19.2004,,,,,,4 Lailara,,Semula wil. Kec. Nggaha Ori Angu
53.11.19.2005,,,,,,5 Praibakul,,Semula wil. Kec. Nggaha Ori Angu
53.11.20,,,,20Kanatang,1,4,,Perda No. 19/2007
53.11.20.1001,,,,,1Temu,,,Semula wil. Kec. Haharu
53.11.20.2002,,,,,,1 Kuta,,Semula wil. Kec. Haharu
53.11.20.2003,,,,,,2 Hambapraing,,Semula wil. Kec. Haharu
53.11.20.2004,,,,,,3 Mondu,,Semula wil. Kec. Haharu
53.11.20.2005,,,,,,4 Ndapayami,,Semula wil. Kec. Haharu
53.11.21,,,,21Ngadu Ngala,-,5,,Perda No. 19/2007
53.11.21.2001,,,,,,1 Praiwitu,,Semula wil. Kec. Karera
53.11.21.2002,,,,,,2 Kakaha,,Semula wil. Kec. Karera
53.11.21.2003,,,,,,3 Hambawutang,,Semula wil. Kec. Karera
53.11.21.2004,,,,,,4 Kabanda,,Semula wil. Kec. Karera
53.11.21.2005,,,,,,5 Prauraming,,PMD
53.11.22,,,,22Mahu,-,6,,Perda No. 19/2007
53.11.22.2001,,,,,,1 Lahiru,,Semula wil. Kec. Paberiwai
53.11.22.2002,,,,,,2 Patamawai,,Semula wil. Kec. Paberiwai
53.11.22.2003,,,,,,3 Wairara,,Semula wil. Kec. Paberiwai
53.11.22.2004,,,,,,4 Praikalala,,Semula wil. Kec. Paberiwai
53.11.22.2005,,,,,,5 Lulundilu,,Semula wil. Kec. Pohunga Lodu
53.11.22.2006,,,,,,6 Haray,,Semula wil. Kec. Wulia Waijelu
