K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.03.10.2009,,,,,,9 Baguwo,,
94.03.10.2010,,,,,,10 Keneugi,,
94.03.10.2011,,,,,,11 Debamomaida,,
94.03.10.2012,,,,,,12 Tegougi Pugaida,,"Perbaikan nama desa/kampung semula Tegougipugaida menjadi
Tegougi Pugaida, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.11,,,,11Wegee Muka,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.11.2001,,,,,,1 Uwamani,,
94.03.11.2002,,,,,,2 Muyadebe,,
94.03.11.2003,,,,,,3 Woubutu,,
94.03.11.2004,,,,,,4 Kugitadi,,
94.03.11.2005,,,,,,5 Kobouyagapa,,"Perbaikan nama desa/kampung semula Kobauyagapa menjadi
Kobouyagapa, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.11.1006,,,,,1Badawo,,,
94.03.11.2007,,,,,,6 Geko,,
94.03.11.2008,,,,,,7 Kinou,,
94.03.11.2009,,,,,,8 Toko,,
94.03.11.2010,,,,,,9 Yagiyo Butu,,
94.03.11.2011,,,,,,10 Obaidagi,,
94.03.12,,,,12Wegee Bino,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.12.2001,,,,,,1 Dei,,
94.03.12.2002,,,,,,2 Obaiyoweta,,
94.03.12.2003,,,,,,3 Bubugiwo,,
94.03.12.2004,,,,,,4 Yimouto,,
94.03.12.2005,,,,,,5 Tamugauwo,,
94.03.12.2006,,,,,,6 Dagouto,,
94.03.12.2007,,,,,,7 Kopabutu,,
94.03.12.2008,,,,,,8 Boutai,,
94.03.12.2009,,,,,,9 Buka Duwata,,"Perbaikan nama desa/kampung semula Bukaduata menjadi Buka
Duwata, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.13,,,,13Pugo Dagi,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.13.2001,,,,,,1 Pugo,,
94.03.13.2002,,,,,,2 Waidide,,
94.03.13.2003,,,,,,3 Kopaidagi,,
94.03.13.2004,,,,,,4 Uwibutu,,
,,,,,,,,
