K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.07.02.2002,,,,,,2 Bilai,,"Perbaikan nama desa/kampung semula Bilai Dua/Sanepa menjadi Bilai,
sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
94.07.02.2003,,,,,,3 Maya,,
94.07.02.2004,,,,,,4 Degesiga,,
94.07.02.2005,,,,,,5 Pogapa,,
94.07.02.2006,,,,,,6 Bamba,,
94.07.02.2007,,,,,,7 Zombandoga,,
94.07.02.2008,,,,,,8 Kobae,,
94.07.02.2009,,,,,,9 Selemama,,
94.07.02.2010,,,,,,10 Kendetapa,,
94.07.02.2011,,,,,,11 Hiyabu,,
94.07.02.2012,,,,,,12 Ogoeapa,,"Perbaikan nama desa/kampung semula Ogeapa menjadi Ogoeapa,
sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
94.07.02.2013,,,,,,13 Bonogo,,
94.07.02.2014,,,,,,14 Agapa,,
94.07.02.2015,,,,,,15 Engganengga,,"Perbaikan nama desa/kampung semula Engganenga menjadi
Engganengga, sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
94.07.02.2016,,,,,,16 Waiagepa,,
94.07.02.2017,,,,,,17 Hugitapa,,
94.07.02.2018,,,,,,18 Bubisiga,,
94.07.02.2019,,,,,,19 Nggagemba,,
94.07.02.2020,,,,,,20 Sanepa,,
94.07.02.2021,,,,,,21 Mbomogo,,
94.07.03,,,,3Wandai,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.07.03.2001,,,,,,1 Sabisa,,
94.07.03.2002,,,,,,2 Dubandoga,,
94.07.03.2003,,,,,,3 Debasiga I,,"Perbaikan nama desa/kampung semula Debasiga menjadi Debasiga I,
sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
,,,,,,,,
