Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
52.01.40099,Pulau Piling Pelabuhan Daye,,"08°52'42.61"" S 115°58'49.72"" T",
52.01.40100,Pulau Piling Pelabuhan Lauq,,"08°52'48.05"" S 115°58'47.39"" T",
52.01.40101,Pulau Piling Tengaq Due,,"08°52'42.61"" S 115°58'35.44"" T",
52.01.40102,Pulau Piling Tengaq Empat,,"08°52'38.80"" S 115°58'45.95"" T",
52.01.40103,Pulau Piling Tengaq Enem,,"08°52'39.75"" S 115°58'48.16"" T",
52.01.40104,Pulau Piling Tengaq Lime,,"08°52'38.06"" S 115°58'49.04"" T",
52.01.40105,Pulau Piling Tengaq Sekeq,,"08°52'40.15"" S 115°58'34.62"" T",
52.01.40106,Pulau Piling Tengaq Telu,,"08°52'37.56"" S 115°58'43.34"" T",
52.01.40107,Pulau Pondok,,"08°49'36.78"" S 115°52'24.47"" T",
52.01.40108,Pulau Poton Panggang,,"08°54'10.79"" S 116°01'22.91"" T",
52.01.40109,Pulau Sekenyap,,"08°54'07.69"" S 116°01'14.85"" T",
52.01.40110,Pulau Tanjung Batubolong,,"08°49'52.72"" S 115°53'23.37"" T",
52.01.40111,Pulau Tanjung Pandan,,"08°54'08.46"" S 116°01'14.70"" T",
52.01.40112,Pulau Tanjung Rengkit Beliq,,"08°54'00.49"" S 116°01'03.22"" T",
52.01.40113,Pulau Tanjung Rengkit Kodeq,,"08°53'58.48"" S 116°01'02.23"" T",
52.01.40114,Pulau Tanjungbatumalang,,"08°54'10.46"" S 116°00'18.45"" T",
52.01.40115,Pulau Tepong Kodeq Due,,"08°52'56.05"" S 115°58'54.72"" T",
52.01.40116,Pulau Tepong Kodeq Empat,,"08°52'57.34"" S 115°58'56.74"" T",
52.01.40117,Pulau Tepong Kodeq Lime,,"08°53'00.54"" S 115°58'56.21"" T",
52.01.40118,Pulau Tepong Kodeq Sekeq,,"08°52'52.52"" S 115°58'51.69"" T",
52.01.40119,Pulau Tepong Kodeq Telu,,"08°52'55.47"" S 115°58'56.64"" T",
52.01.40120,Pulau Tige Daye,,"08°53'20.47"" S 115°59'15.29"" T",
52.01.40121,Pulau Tige Lauq,,"08°53'29.95"" S 115°59'10.60"" T",
52.01.40122,Pulau Tige Tengeq,,"08°53'29.27"" S 115°59'12.64"" T",
52.01.40123,Pulau Tunggak Panggang,,"08°54'14.67"" S 116°00'32.20"" T",
52.01.40124,Pulau Ujung Pandan,,"08°54'01.06"" S 116°00'53.70"" T",
52.01.40125,Pulau Umar Maye,,"08°50'42.01"" S 115°55'09.59"" T",
52.01.40126,Pulau Wayang,,"08°52'17.00"" S 116°02'21.99"" T",TBP
52.02,KAB. LOMBOK TENGAH,25,,
52.02.40001,Gili Anakanjan,,"08°55'14.99"" S 116°19'44.00"" T",TBP
52.02.40002,Gili Anakewok,,"08°52'54.99"" S 116°08'49.99"" T",TBP
52.02.40003,Gili Anakewok,,"08°57'08.79"" S 116°22'03.46"" T",TBP
52.02.40004,Gili Balisamar,,"08°53'34.13"" S 116°09'21.99"" T",TBP
52.02.40005,Gili Batuberang,,"08°54'58.00"" S 116°13'30.00"" T",TBP
52.02.40006,Gili Batupayung,,"08°54'47.99"" S 116°12'02.00"" T",TBP
52.02.40007,Gili Batutiung,,"08°55'51.81"" S 116°20'59.23"" T",TBP
52.02.40008,Gili Bulusadang,,"08°54'36.16"" S 116°12'59.99"" T",TBP
52.02.40009,Gili Gantung,,"08°54'43.53"" S 116°16'40.73"" T",TBP
52.02.40010,Gili Kebango,,"08°54'34.58"" S 116°13'13.50"" T",TBP
52.02.40011,Gili Medas,,"08°54'44.50"" S 116°16'40.99"" T",TBP
