K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.71,KOTA PALANGKARAYA,,,5,30,0,"2.848,699","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.71.01,,,,1Pahandut,6,-,,
62.71.01.1001,,,,,1Pahandut,,,
62.71.01.1002,,,,,2Panarung,,,
62.71.01.1003,,,,,3Langkai,,,
62.71.01.1004,,,,,4Tumbang Rungan,,,
62.71.01.1005,,,,,5Pahandut Seberang,,,
62.71.01.1006,,,,,6Tanjung Pinang,,,
62.71.02,,,,2Bukit Batu,7,-,,
62.71.02.1001,,,,,1Marang,,,
62.71.02.1002,,,,,2Tumbang Tahai,,,
62.71.02.1003,,,,,3Banturung,,,
62.71.02.1004,,,,,4Tangkiling,,,
62.71.02.1005,,,,,5Sei Gohong,,,
62.71.02.1006,,,,,6Kanarakan,,,
62.71.02.1007,,,,,7Habaring Hurung,,,
62.71.03,,,,3Jekan Raya,4,-,,
62.71.03.1001,,,,,1Palangka,,,
62.71.03.1002,,,,,2Menteng,,,
62.71.03.1003,,,,,3Bukit Tunggal,,,
62.71.03.1004,,,,,4Petuk Katimpun,,,
62.71.04,,,,4Sabangau,6,-,,
62.71.04.1001,,,,,1Bereng Bengkel,,,
62.71.04.1002,,,,,2Kalampangan,,,
62.71.04.1003,,,,,3Kereng Bangkirai,,,
62.71.04.1004,,,,,4Kameloh Baru,,,
62.71.04.1005,,,,,5Danau Tundai,,,
62.71.04.1006,,,,,6Sabaru,,,
62.71.05,,,,5Rakumpit,7,-,,
62.71.05.1001,,,,,1Petuk Bukit,,,
62.71.05.1002,,,,,2Panjehang,,,
62.71.05.1003,,,,,3Petuk Barunai,,,
62.71.05.1004,,,,,4Mungku Baru,,,
62.71.05.1005,,,,,5Pager,,,
62.71.05.1006,,,,,6Gaung Baru,,,
62.71.05.1007,,,,,7Bukit Sua,,,
