K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75.02.05.2004,,,,,,4 Bendungan,,
75.02.05.2005,,,,,,5 Mananggu,,
75.02.05.2006,,,,,,6 Buti,,
75.02.05.2007,,,,,,7 Pontolo,,
75.02.05.2008,,,,,,8 Kramat,,
75.02.05.2009,,,,,,9 Tabulo Selatan,,
75.02.06,,,,6Botumoito,-,9,,"Perbaikan nama kecamatan semula Botumoita menjadi Botumoito
sesuai Peraturan Bupati Boalemo No.23/2013 tentang Pembentukan
Kecamatan Botumoito Kabupaten Boalemo."
75.02.06.2001,,,,,,1 Tutulo,,
75.02.06.2002,,,,,,2 Hutamonu,,
75.02.06.2003,,,,,,3 Patoameme,,
75.02.06.2004,,,,,,4 Tapadaa,,
75.02.06.2005,,,,,,5 Potanga,,
75.02.06.2006,,,,,,6 Botumoito,,
75.02.06.2007,,,,,,7 Bolihutuo,,
75.02.06.2008,,,,,,8 Rumbia,,
75.02.06.2009,,,,,,9 Dulangeya,,
75.02.07,,,,7Paguyaman Pantai,-,8,,
75.02.07.2001,,,,,,1 Bubaa,,
75.02.07.2002,,,,,,2 Lito,,
75.02.07.2003,,,,,,3 Limbatihu,,
75.02.07.2004,,,,,,4 Bukit Karya,,
75.02.07.2005,,,,,,5 Apitalawu,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
75.02.07.2006,,,,,,6 Bangga,,
75.02.07.2007,,,,,,7 Towayu,,
75.02.07.2008,,,,,,8 Olibu,,
