K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.21,KAB. PADANG LAWAS,,,17,1,303,"3.914,413","UU No. 38/2007.
Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.21.01,,,,1Sosopan,-,22,,Semula wil. Kab. Tapanuli Selatan
12.21.01.2001,,,,,,1 Pagaranbira Jae,,"Perbaikan nama sesuai Perda 8/2014 dan BA No. 2826.a/BP/2017 tgl
30 Okt s/d 1 Nov 2017"
12.21.01.2002,,,,,,2 Pagaran Bira Julu,,
12.21.01.2003,,,,,,3 Huta Bargot,,
12.21.01.2004,,,,,,4 Siundol Jae,,
12.21.01.2005,,,,,,5 Siundol Julu,,
12.21.01.2006,,,,,,6 Siundol Dolok,,
12.21.01.2007,,,,,,7 Hutabaru Siundol,,"Perbaikan nama sesuai Perda 8/2014 dan BA No. 2826.a/BP/2017 tgl
30 Okt s/d 1 Nov 2017"
12.21.01.2008,,,,,,8 Binanga Tolu,,
12.21.01.2009,,,,,,9 Aek Bargot,,
12.21.01.2010,,,,,,10 Ulu Aer,,
12.21.01.2011,,,,,,11 Hulim,,
12.21.01.2012,,,,,,12 Sianggunan,,
12.21.01.2013,,,,,,13 Simaninggir Sosopan,,
12.21.01.2014,,,,,,14 Sibualbuali,,
12.21.01.2015,,,,,,15 Sosopan,,
12.21.01.2016,,,,,,16 Sigala-Gala,,
12.21.01.2017,,,,,,17 Sihaporas,,
12.21.01.2018,,,,,,18 Banua Tonga,,
12.21.01.2019,,,,,,19 Sosopan Julu,,
12.21.01.2020,,,,,,20 Huta Bara,,
12.21.01.2021,,,,,,21 Hutabaru Sosopan,,"Perbaikan nama sesuai Perda 8/2014 dan BA No. 2826.a/BP/2017 tgl
30 Okt s/d 1 Nov 2017"
12.21.01.2022,,,,,,22 Simartolu,,
12.21.02,,,,2Barumun Tengah,-,29,,Semula wil. Kab. Tapanuli Selatan
12.21.02.2001,,,,,,1 Gunung Baringin,,
12.21.02.2002,,,,,,2 Pasar Binanga,,
12.21.02.2003,,,,,,3 Sihaborgoan Dalan,,
12.21.02.2004,,,,,,4 Aek Tanduk,,
12.21.02.2005,,,,,,5 PP. Makmur,,
12.21.02.2006,,,,,,6 Siboris Bahal,,
12.21.02.2007,,,,,,7 Bangkudu,,
12.21.02.2008,,,,,,8 Siolip,,
,,,,,,,,
