K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Bonto Bulaeng,,Menjadi wil. Kec. Sinoa
73.03.06.2010,,,,,,5 Bonto Daeng,,
73.03.06.2011,,,,,,6 Bonto Lojong,,
73.03.07,,,,7Gantarang Keke,2,4,,
73.03.07.1001,,,,,1Gantarang Keke,,,Semula wil. Kec. Pajukukang
73.03.07.1002,,,,,2Tanah Loe,,,Semula wil. Kec. Tompo Bulu
73.03.07.2003,,,,,,1 Layoa,,Semula wil. Kec. Pajukukang
73.03.07.2004,,,,,,2 Bajiminasa,,Semula wil. Kec. Pajukukang
73.03.07.2005,,,,,,3 Tombolo,,Semula wil. Kec. Pajukukang
73.03.07.2006,,,,,,4 Kaloling,,Semula wil. Kec. Pajukukang
73.03.08,,,,8Sinoa,-,6,,
73.03.08.2001,,,,,,1 Bonto Tiro,,PMD
73.03.08.2002,,,,,,2 Bonto Karaeng,,PMD
73.03.08.2003,,,,,,3 Bonto Maccini,,PMD
73.03.08.2004,,,,,,4 Bonto Mate'ne,,"PMD, Koreksi nama 'Bonto Matene' Srt Ditjen BPD No 140/5118/BPD tgl
18 Juli 2019"
73.03.08.2005,,,,,,5 Bonto Majannang,,PMD
73.03.08.2006,,,,,,6 Bonto Bulaeng,,PMD
