K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.18.08.2020,,,,,,20 Sibarau,,
12.18.09,,,,9Dolok Masihul,1,27,,
12.18.09.2001,,,,,,1 Dame,,
12.18.09.2002,,,,,,2 Blok 10,,
12.18.09.2003,,,,,,3 Kota Tengah,,
12.18.09.2004,,,,,,4 Silau Merawan,,
12.18.09.2005,,,,,,5 Pekan Kamis,,
12.18.09.2006,,,,,,6 Batu 12,,
12.18.09.2007,,,,,,7 Batu 13,,
12.18.09.2008,,,,,,8 Baja Ronggi,,
12.18.09.2009,,,,,,9 Dolok Sagala,,
12.18.09.2010,,,,,,10 Dolok Manampang,,
12.18.09.2011,,,,,,11 Pardomuan,,
12.18.09.2012,,,,,,12 Tegal Sari,,
12.18.09.2013,,,,,,13 Pertambatan,,
,,,,,,Bah Sidua-dua,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
12.18.09.2015,,,,,,14 Huta Nauli,,
12.18.09.2016,,,,,,15 Bantan,,
12.18.09.2017,,,,,,16 Bukit Cermin Hilir,,
12.18.09.2018,,,,,,17 Malasori,,
12.18.09.2019,,,,,,18 Sarang Giting,,
12.18.09.2020,,,,,,19 Durian Puloan,,
12.18.09.2021,,,,,,20 Sarang Torop,,
12.18.09.2022,,,,,,21 Havea,,"Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl 17 Okt
2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan"
12.18.09.2023,,,,,,22 Aras Panjang,,
12.18.09.2024,,,,,,23 Martebing,,
12.18.09.2025,,,,,,24 Kerapuh,,
12.18.09.2026,,,,,,25 Tanjung Maria,,"Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl 17 Okt
2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan"
12.18.09.2027,,,,,,26 Bah Kerapuh,,
12.18.09.2028,,,,,,27 Ujung Silau,,
12.18.09.1029,,,,,1Pekan Dolok Masihul,,,"Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl 17 Okt
2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan"
,,,,,,Tambak Cekur,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
,,,,,,Kuala Bali,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
,,,,,,Karang Tengah,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
,,,,,,Manggis,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
,,,,,,Serba Jadi,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
,,,,,,Kelapa Bajohom,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
,,,,,,Pulau Tagor,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006"
,,,,,,,,
