K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.16.2041,,,,,,41 Jawa Teubeng,,"perbaikan nama dari Jawa menjadi Jawa Teubeng,surat Bupati Pidie
No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa
No 145/2430/BPD tgl 24 Mei 2021"
11.07.16.2042,,,,,,42 Bayu Teubeng,,"perbaikan nama Teubeng menjadi Bayu Teubeng,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.16.2043,,,,,,43 Abo Teubeng,,"perbaikan nama Abo menjadi Abo Teubeng,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.16.2044,,,,,,44 Keutapang Sanggeue,,"perbaikan nama Keutapang menjadi Keutapang Sanggeue,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.16.2045,,,,,,45 Krueng Dhoe,,
11.07.16.2046,,,,,,46 Sirong,,
11.07.16.2047,,,,,,47 Keutumbu,,
11.07.16.2048,,,,,,48 Jeumpa,,
11.07.16.2049,,,,,,49 Raya sanggeue,,
11.07.16.2050,,,,,,50 Jeuleupee,,
11.07.16.2051,,,,,,51 Ujong Langgo,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.16.2052,,,,,,52 Cot Glumpang,,
11.07.16.2053,,,,,,53 Seuriweuk,,"perbaikan nama dari Seriweuk menjadi Seuriweuk,surat Bupati Pidie
No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa
No 145/2430/BPD tgl 24 Mei 2021"
11.07.16.2054,,,,,,54 Mesjid Utue,,
11.07.16.2055,,,,,,55 Leubue,,
11.07.16.2056,,,,,,56 Batee,,
11.07.16.2057,,,,,,57 Raya Uteu,,
11.07.16.2058,,,,,,58 Seukeumbrok,,"Perbaikan nama Seukembroek menjadi Seukeumbrok,Srt Ditjen BPD No.
145/1820/SET tgl 15 Nov 2018,surat Bupati Pidie No 140/2364 tgl 13
April 2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD
tgl 24 Mei 2021"
11.07.16.2059,,,,,,59 Bie,,
11.07.16.2060,,,,,,60 Blang Kula,,
11.07.16.2061,,,,,,61 ALue,,
11.07.16.2062,,,,,,62 Seukee,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.16.2063,,,,,,63 Paya Linteung,,
11.07.16.2064,,,,,,64 Puli,,
11.07.17,,,,14Sakti,-,49,,
11.07.17.2001,,,,,,1 Balue Tanoh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,,,
