K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.10,"KAB. PANGKAJENE DAN
KEPULAUAN",,,13,38,65,"888,913","Luas Wilayah Indikatif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022.
Perubahan nama Kab. semula Pangkajene Kepulauan menjadi
Pangkajene dan Kepulauan sesuai UU No. 29 Tahun 1959."
73.10.01,,,,1Liukang Tangaya,1,8,,
73.10.01.1001,,,,,1Sapuka,,,
73.10.01.2002,,,,,,1 Sabaru,,
73.10.01.2003,,,,,,2 Balo Baloang,,
73.10.01.2004,,,,,,3 Sabalana,,
73.10.01.2005,,,,,,4 Tampaang,,
73.10.01.2006,,,,,,5 Sailus,,
73.10.01.2007,,,,,,6 Satanger,,
73.10.01.2008,,,,,,7 Kapoposang Bali,,"Perbaikan nama desa semula Kapoposan Bali menjadi Kapoposang
Bali sesuai Surat Pernyataan Bup. Pangkajene dan Kepulauan tgl 7
September 2022."
73.10.01.2009,,,,,,8 Poleonro,,
73.10.02,,,,2Liukang Kalmas,1,6,,
73.10.02.1001,,,,,1Kalu-Kalukuang,,,"Perbaikan nama kel. semula Kalukuang menjadi Kalu-Kalukuang sesuai
Surat Pernyataan Bup. Pangkajene dan Kepulauan tgl 7 September
2022."
73.10.02.2002,,,,,,1 Pammas,,
73.10.02.2003,,,,,,2 Sabaru,,
73.10.02.2004,,,,,,3 Kanyurang,,
73.10.02.2005,,,,,,"4 Doang-Doangan
Lompo",,"Perbaikan nama desa semula Doang Doangan Lompo menjadi
Doang-Doangan Lompo sesuai Surat Pernyataan Bup. Pangkajene dan
Kepulauan tgl 7 September 2022."
73.10.02.2006,,,,,,5 Marasende,,"Koreksi nama 'Mara Sende' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.10.02.2007,,,,,,6 Dewakang,,
73.10.03,,,,3Liukang Tupabbiring,2,7,,
73.10.03.1001,,,,,1Mattiro Sompe,,,
73.10.03.2002,,,,,,1 Mattiro Deceng,,
73.10.03.2003,,,,,,2 Mattiro Langi,,
,,,,,,Mattiro Bulu,,"Menjadi wil. Kec. Liukang Tuppabiring Utara, Perda No. 10/2008"
,,,,,,Mattiro Uleng,,"Menjadi wil. Kec. Liukang Tuppabiring Utara, Perda No. 10/2008"
,,,,,,Mattiro Kanja,,"Menjadi wil. Kec. Liukang Tuppabiring Utara, Perda No. 10/2008"
,,,,,,Mattiro Bombang,,"Menjadi wil. Kec. Liukang Tuppabiring Utara, Perda No. 10/2008"
,,,,,,Mattiro Walie,,"Menjadi wil. Kec. Liukang Tuppabiring Utara, Perda No. 10/2008"
73.10.03.2009,,,,,,3 Mattiro Matae,,
,,,,,,,,
